base_plus_handcrafted_latent_skill,base_plus_handcrafted_skill,base_plus_latent_skill,base_plus_pca_latent_skill,base_plus_pca_skill,base_skill,block_rows,block_seconds,ci_high,ci_low,correction_event_frequencies,diagnostic,draws,feature,increment_beyond_handcrafted,increment_beyond_pca,large_event_samples,large_threshold,mapping_alpha,mean_forward_change_large,mean_source_progress_large,mean_target_progress_large,paired_intervals,quintile_monotonic,quintile_samples,quintile_target_means,samples,seed,source_subsystem,spearman,target,target_subsystem
-8.924388949942383,-8.908911274676063,-10.25702104096379,-9.399608727446296,-9.392235627771093,-10.24420262862541,,,,,,diagnostic_2,,call_to_put_increment,-0.015477675266319935,-0.00737309967520261,,,,,,,"{""base_to_candidate"":{""60s"":{""mean_mae_reduction"":-1.8723098716082135e-06,""ci_low"":-2.006007830152039e-06,""ci_high"":-1.7426615688670564e-06,""positive_probability"":0.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":-1.8723098716082135e-06,""ci_low"":-2.041733132625724e-06,""ci_high"":-1.6991505335629222e-06,""positive_probability"":0.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":-1.8723098716082135e-06,""ci_low"":-2.114651465598568e-06,""ci_high"":-1.630371602043697e-06,""positive_probability"":0.0,""block_rows"":60,""draws"":500}},""base_pca_to_candidate"":{""60s"":{""mean_mae_reduction"":-1.0769451740058451e-06,""ci_low"":-1.1548122947265515e-06,""ci_high"":-9.817477381108898e-07,""positive_probability"":0.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":-1.0769451740058451e-06,""ci_low"":-1.188646022865768e-06,""ci_high"":-9.70141281832894e-07,""positive_probability"":0.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":-1.0769451740058451e-06,""ci_low"":-1.244506016848831e-06,""ci_high"":-9.351713596437314e-07,""positive_probability"":0.0,""block_rows"":60,""draws"":500}},""comparator_to_candidate"":{""60s"":{""mean_mae_reduction"":-2.2607327199104406e-06,""ci_low"":-2.3972689117976127e-06,""ci_high"":-2.096758775467257e-06,""positive_probability"":0.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":-2.2607327199104406e-06,""ci_low"":-2.441385312671801e-06,""ci_high"":-2.082315119338842e-06,""positive_probability"":0.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":-2.2607327199104406e-06,""ci_low"":-2.5201082863915507e-06,""ci_high"":-2.0114948590413693e-06,""positive_probability"":0.0,""block_rows"":60,""draws"":500}}}",,,,,7,call,,call_put_relative_correction,put
-18.643222245315656,-18.60553046310387,-1.2815602383851274,-2.3775091069573615,-1.3735838574380579,-1.2866054086850411,,,,,,diagnostic_2,,call_to_put_increment,-0.03769178221178393,-1.0039252495193036,,,,,,,"{""base_to_candidate"":{""60s"":{""mean_mae_reduction"":7.314747756204311e-08,""ci_low"":5.83554350035098e-08,""ci_high"":8.911080892157387e-08,""positive_probability"":1.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":7.314747756204311e-08,""ci_low"":5.441691897823985e-08,""ci_high"":9.163851129744452e-08,""positive_probability"":1.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":7.314747756204311e-08,""ci_low"":4.8670055525919335e-08,""ci_high"":1.0081839180403971e-07,""positive_probability"":1.0,""block_rows"":60,""draws"":500}},""base_pca_to_candidate"":{""60s"":{""mean_mae_reduction"":-1.4555425346977817e-05,""ci_low"":-1.7204148275123262e-05,""ci_high"":-1.215149263351649e-05,""positive_probability"":0.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":-1.4555425346977817e-05,""ci_low"":-1.7216040320528487e-05,""ci_high"":-1.1753599093374602e-05,""positive_probability"":0.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":-1.4555425346977817e-05,""ci_low"":-1.846702650459286e-05,""ci_high"":-1.0751680764755805e-05,""positive_probability"":0.0,""block_rows"":60,""draws"":500}},""comparator_to_candidate"":{""60s"":{""mean_mae_reduction"":-5.46474871949772e-07,""ci_low"":-5.623279090204415e-07,""ci_high"":-5.316748398271655e-07,""positive_probability"":0.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":-5.46474871949772e-07,""ci_low"":-5.676523720240805e-07,""ci_high"":-5.267241778254003e-07,""positive_probability"":0.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":-5.46474871949772e-07,""ci_low"":-5.793963943555222e-07,""ci_high"":-5.16937584913418e-07,""positive_probability"":0.0,""block_rows"":60,""draws"":500}}}",,,,,7,call,,parity_restoration,put
,,,,,,12,60,0.04028263304104451,-0.08250302564808157,"{""both_correct"":471,""persistent_disagreement"":730,""target_led_correction"":561,""source_led_correction"":551,""not_large"":29}",diagnostic_1,500,call_to_put_disequilibrium,,,2313,7.233962512024868,1.0,-0.011903527366481634,-0.012463109950022935,-0.02383521315727832,,False,"[0,0,0,29,2313]","[null,null,null,-2.2200100798288296e-05,1.3059257902929756e-06]",2342,23,call,-0.017687692999270456,call_relative_move,put
,,,,,,24,120,0.03892109714974194,-0.08152639790616001,"{""both_correct"":471,""persistent_disagreement"":730,""target_led_correction"":561,""source_led_correction"":551,""not_large"":29}",diagnostic_1,500,call_to_put_disequilibrium,,,2313,7.233962512024868,1.0,-0.011903527366481634,-0.012463109950022935,-0.02383521315727832,,False,"[0,0,0,29,2313]","[null,null,null,-2.2200100798288296e-05,1.3059257902929756e-06]",2342,23,call,-0.017687692999270456,call_relative_move,put
,,,,,,60,300,0.0480291812911326,-0.08000202542780549,"{""both_correct"":471,""persistent_disagreement"":730,""target_led_correction"":561,""source_led_correction"":551,""not_large"":29}",diagnostic_1,500,call_to_put_disequilibrium,,,2313,7.233962512024868,1.0,-0.011903527366481634,-0.012463109950022935,-0.02383521315727832,,False,"[0,0,0,29,2313]","[null,null,null,-2.2200100798288296e-05,1.3059257902929756e-06]",2342,23,call,-0.017687692999270456,call_relative_move,put
,,,,,,12,60,0.07215070909934897,-0.045631627124608026,"{""both_correct"":471,""persistent_disagreement"":730,""target_led_correction"":561,""source_led_correction"":551,""not_large"":29}",diagnostic_1,500,call_to_put_disequilibrium,,,2313,7.233962512024868,1.0,-0.011903527366481634,-0.012463109950022935,-0.02383521315727832,,False,"[0,0,0,29,2313]","[null,null,null,2.49413484386329e-05,-3.2065913380738516e-06]",2342,23,call,0.01225921377509044,put_relative_move,put
,,,,,,24,120,0.07067489242868796,-0.040042004471602714,"{""both_correct"":471,""persistent_disagreement"":730,""target_led_correction"":561,""source_led_correction"":551,""not_large"":29}",diagnostic_1,500,call_to_put_disequilibrium,,,2313,7.233962512024868,1.0,-0.011903527366481634,-0.012463109950022935,-0.02383521315727832,,False,"[0,0,0,29,2313]","[null,null,null,2.49413484386329e-05,-3.2065913380738516e-06]",2342,23,call,0.01225921377509044,put_relative_move,put
,,,,,,60,300,0.07355664374787693,-0.05457217937745564,"{""both_correct"":471,""persistent_disagreement"":730,""target_led_correction"":561,""source_led_correction"":551,""not_large"":29}",diagnostic_1,500,call_to_put_disequilibrium,,,2313,7.233962512024868,1.0,-0.011903527366481634,-0.012463109950022935,-0.02383521315727832,,False,"[0,0,0,29,2313]","[null,null,null,2.49413484386329e-05,-3.2065913380738516e-06]",2342,23,call,0.01225921377509044,put_relative_move,put
,,,,,,12,60,0.015477503881787914,-0.08957752371257965,"{""both_correct"":471,""persistent_disagreement"":730,""target_led_correction"":561,""source_led_correction"":551,""not_large"":29}",diagnostic_1,500,call_to_put_disequilibrium,,,2313,7.233962512024868,1.0,-0.011903527366481634,-0.012463109950022935,-0.02383521315727832,,False,"[0,0,0,29,2313]","[null,null,null,9.178916586498762e-05,0.00010418725980931334]",2342,23,call,-0.04120743438629585,call_put_relative_correction,put
,,,,,,24,120,0.014446508670680687,-0.09419079942124665,"{""both_correct"":471,""persistent_disagreement"":730,""target_led_correction"":561,""source_led_correction"":551,""not_large"":29}",diagnostic_1,500,call_to_put_disequilibrium,,,2313,7.233962512024868,1.0,-0.011903527366481634,-0.012463109950022935,-0.02383521315727832,,False,"[0,0,0,29,2313]","[null,null,null,9.178916586498762e-05,0.00010418725980931334]",2342,23,call,-0.04120743438629585,call_put_relative_correction,put
,,,,,,60,300,0.025524034846047518,-0.08524843359944942,"{""both_correct"":471,""persistent_disagreement"":730,""target_led_correction"":561,""source_led_correction"":551,""not_large"":29}",diagnostic_1,500,call_to_put_disequilibrium,,,2313,7.233962512024868,1.0,-0.011903527366481634,-0.012463109950022935,-0.02383521315727832,,False,"[0,0,0,29,2313]","[null,null,null,9.178916586498762e-05,0.00010418725980931334]",2342,23,call,-0.04120743438629585,call_put_relative_correction,put
,,,,,,12,60,0.05744415227487278,-0.030170797410013446,"{""both_correct"":471,""persistent_disagreement"":730,""target_led_correction"":561,""source_led_correction"":551,""not_large"":29}",diagnostic_1,500,call_to_put_disequilibrium,,,2313,7.233962512024868,1.0,-0.011903527366481634,-0.012463109950022935,-0.02383521315727832,,False,"[0,0,0,29,2313]","[null,null,null,0.0012608817939100594,-2.4935656613309922e-05]",2342,23,call,0.0129814618188209,signed_atm_iv_change,put
,,,,,,24,120,0.049787847802239174,-0.02892658181792437,"{""both_correct"":471,""persistent_disagreement"":730,""target_led_correction"":561,""source_led_correction"":551,""not_large"":29}",diagnostic_1,500,call_to_put_disequilibrium,,,2313,7.233962512024868,1.0,-0.011903527366481634,-0.012463109950022935,-0.02383521315727832,,False,"[0,0,0,29,2313]","[null,null,null,0.0012608817939100594,-2.4935656613309922e-05]",2342,23,call,0.0129814618188209,signed_atm_iv_change,put
,,,,,,60,300,0.047924266763489244,-0.026544509162866138,"{""both_correct"":471,""persistent_disagreement"":730,""target_led_correction"":561,""source_led_correction"":551,""not_large"":29}",diagnostic_1,500,call_to_put_disequilibrium,,,2313,7.233962512024868,1.0,-0.011903527366481634,-0.012463109950022935,-0.02383521315727832,,False,"[0,0,0,29,2313]","[null,null,null,0.0012608817939100594,-2.4935656613309922e-05]",2342,23,call,0.0129814618188209,signed_atm_iv_change,put
,,,,,,12,60,-0.003108245158420035,-0.10776654623644791,"{""both_correct"":471,""persistent_disagreement"":730,""target_led_correction"":561,""source_led_correction"":551,""not_large"":29}",diagnostic_1,500,call_to_put_disequilibrium,,,2313,7.233962512024868,1.0,-0.011903527366481634,-0.012463109950022935,-0.02383521315727832,,False,"[0,0,0,29,2313]","[null,null,null,2.3933391338655855e-06,3.3603798772774714e-07]",2342,23,call,-0.05414169733888333,parity_restoration,put
,,,,,,24,120,0.004793858008088019,-0.10822341342394189,"{""both_correct"":471,""persistent_disagreement"":730,""target_led_correction"":561,""source_led_correction"":551,""not_large"":29}",diagnostic_1,500,call_to_put_disequilibrium,,,2313,7.233962512024868,1.0,-0.011903527366481634,-0.012463109950022935,-0.02383521315727832,,False,"[0,0,0,29,2313]","[null,null,null,2.3933391338655855e-06,3.3603798772774714e-07]",2342,23,call,-0.05414169733888333,parity_restoration,put
,,,,,,60,300,0.008011302911017374,-0.09290733265970975,"{""both_correct"":471,""persistent_disagreement"":730,""target_led_correction"":561,""source_led_correction"":551,""not_large"":29}",diagnostic_1,500,call_to_put_disequilibrium,,,2313,7.233962512024868,1.0,-0.011903527366481634,-0.012463109950022935,-0.02383521315727832,,False,"[0,0,0,29,2313]","[null,null,null,2.3933391338655855e-06,3.3603798772774714e-07]",2342,23,call,-0.05414169733888333,parity_restoration,put
,,,,,,12,60,0.1287233838345562,0.01042332914122122,"{""both_correct"":471,""persistent_disagreement"":730,""target_led_correction"":561,""source_led_correction"":551,""not_large"":29}",diagnostic_1,500,call_to_put_disequilibrium,,,2313,7.233962512024868,1.0,-0.011903527366481634,-0.012463109950022935,-0.02383521315727832,,False,"[0,0,0,29,2313]","[null,null,null,-6.649411957839439e-05,-2.214932307710495e-06]",2342,23,call,0.07259302309732167,signed_futures_return,put
,,,,,,24,120,0.13213668357471645,0.013160512144435062,"{""both_correct"":471,""persistent_disagreement"":730,""target_led_correction"":561,""source_led_correction"":551,""not_large"":29}",diagnostic_1,500,call_to_put_disequilibrium,,,2313,7.233962512024868,1.0,-0.011903527366481634,-0.012463109950022935,-0.02383521315727832,,False,"[0,0,0,29,2313]","[null,null,null,-6.649411957839439e-05,-2.214932307710495e-06]",2342,23,call,0.07259302309732167,signed_futures_return,put
,,,,,,60,300,0.13183031482750404,0.006378108151079913,"{""both_correct"":471,""persistent_disagreement"":730,""target_led_correction"":561,""source_led_correction"":551,""not_large"":29}",diagnostic_1,500,call_to_put_disequilibrium,,,2313,7.233962512024868,1.0,-0.011903527366481634,-0.012463109950022935,-0.02383521315727832,,False,"[0,0,0,29,2313]","[null,null,null,-6.649411957839439e-05,-2.214932307710495e-06]",2342,23,call,0.07259302309732167,signed_futures_return,put
,,,,,,12,60,0.026937067921230053,-0.07105766199769849,"{""both_correct"":471,""persistent_disagreement"":730,""target_led_correction"":561,""source_led_correction"":551,""not_large"":29}",diagnostic_1,500,call_to_put_disequilibrium,,,2313,7.233962512024868,1.0,-0.011903527366481634,-0.012463109950022935,-0.02383521315727832,,False,"[0,0,0,29,2313]","[null,null,null,7.736973227644018e-05,1.3747219796245375e-06]",2342,23,call,-0.019331638975316093,surface_residual_restoration,put
,,,,,,24,120,0.02359573492027038,-0.06455546027147589,"{""both_correct"":471,""persistent_disagreement"":730,""target_led_correction"":561,""source_led_correction"":551,""not_large"":29}",diagnostic_1,500,call_to_put_disequilibrium,,,2313,7.233962512024868,1.0,-0.011903527366481634,-0.012463109950022935,-0.02383521315727832,,False,"[0,0,0,29,2313]","[null,null,null,7.736973227644018e-05,1.3747219796245375e-06]",2342,23,call,-0.019331638975316093,surface_residual_restoration,put
,,,,,,60,300,0.0288554926463332,-0.06976883970696339,"{""both_correct"":471,""persistent_disagreement"":730,""target_led_correction"":561,""source_led_correction"":551,""not_large"":29}",diagnostic_1,500,call_to_put_disequilibrium,,,2313,7.233962512024868,1.0,-0.011903527366481634,-0.012463109950022935,-0.02383521315727832,,False,"[0,0,0,29,2313]","[null,null,null,7.736973227644018e-05,1.3747219796245375e-06]",2342,23,call,-0.019331638975316093,surface_residual_restoration,put
-12.32035203745904,-12.283314325037784,-15.356403490710242,-13.660232902752574,-13.539999958284415,-15.249422490424635,,,,,,diagnostic_1,,call_to_put_increment,-0.037037712421255975,-0.12023294446815846,,,,,,,"{""base_to_candidate"":{""60s"":{""mean_mae_reduction"":-7.809281662586e-06,""ci_low"":-8.395821229785718e-06,""ci_high"":-7.2991431123936525e-06,""positive_probability"":0.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":-7.809281662586e-06,""ci_low"":-8.573392361707874e-06,""ci_high"":-7.143808440097675e-06,""positive_probability"":0.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":-7.809281662586e-06,""ci_low"":-8.630528755599203e-06,""ci_high"":-6.842281242077116e-06,""positive_probability"":0.0,""block_rows"":60,""draws"":500}},""base_pca_to_candidate"":{""60s"":{""mean_mae_reduction"":-8.776632541921247e-06,""ci_low"":-9.332800209315263e-06,""ci_high"":-8.17907757312788e-06,""positive_probability"":0.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":-8.776632541921247e-06,""ci_low"":-9.577596682319995e-06,""ci_high"":-8.037548782210515e-06,""positive_probability"":0.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":-8.776632541921247e-06,""ci_low"":-9.65046151145968e-06,""ci_high"":-7.944518354324216e-06,""positive_probability"":0.0,""block_rows"":60,""draws"":500}},""comparator_to_candidate"":{""60s"":{""mean_mae_reduction"":-2.7036382877640922e-06,""ci_low"":-3.1953750545931224e-06,""ci_high"":-2.211058904004151e-06,""positive_probability"":0.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":-2.7036382877640922e-06,""ci_low"":-3.3896690857227375e-06,""ci_high"":-2.0281666167980435e-06,""positive_probability"":0.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":-2.7036382877640922e-06,""ci_low"":-3.5762485268206464e-06,""ci_high"":-1.8410552050429288e-06,""positive_probability"":0.0,""block_rows"":60,""draws"":500}}}",,,,,23,call,,call_put_relative_correction,put
-18.019766475284722,-18.032999617814426,-1.5710798075841308,-2.8038819067009015,-1.530886564034113,-1.550979653461845,,,,,,diagnostic_1,,call_to_put_increment,0.013233142529703201,-1.2729953426667886,,,,,,,"{""base_to_candidate"":{""60s"":{""mean_mae_reduction"":-2.7011271282761537e-07,""ci_low"":-3.110752771166571e-07,""ci_high"":-2.3383142514497573e-07,""positive_probability"":0.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":-2.7011271282761537e-07,""ci_low"":-3.207896822757579e-07,""ci_high"":-2.2755457501643233e-07,""positive_probability"":0.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":-2.7011271282761537e-07,""ci_low"":-3.4041279104418804e-07,""ci_high"":-2.0480132965889286e-07,""positive_probability"":0.0,""block_rows"":60,""draws"":500}},""base_pca_to_candidate"":{""60s"":{""mean_mae_reduction"":-1.710694471956349e-05,""ci_low"":-1.9702647640456938e-05,""ci_high"":-1.4662622681302011e-05,""positive_probability"":0.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":-1.710694471956349e-05,""ci_low"":-2.0307929290295486e-05,""ci_high"":-1.4706547462621865e-05,""positive_probability"":0.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":-1.710694471956349e-05,""ci_low"":-2.07189094676919e-05,""ci_high"":-1.3693585823112956e-05,""positive_probability"":0.0,""block_rows"":60,""draws"":500}},""comparator_to_candidate"":{""60s"":{""mean_mae_reduction"":1.7783147363876602e-07,""ci_low"":1.4227796788306603e-07,""ci_high"":2.1273948211730502e-07,""positive_probability"":1.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":1.7783147363876602e-07,""ci_low"":1.29842541970767e-07,""ci_high"":2.2841743981095893e-07,""positive_probability"":1.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":1.7783147363876602e-07,""ci_low"":1.1305896400611479e-07,""ci_high"":2.3678842795319066e-07,""positive_probability"":1.0,""block_rows"":60,""draws"":500}}}",,,,,23,call,,parity_restoration,put
,,,,,,12,60,0.015844260153721017,-0.057801890767871573,"{""persistent_disagreement"":1443,""source_led_correction"":1082,""both_correct"":910,""target_led_correction"":1025,""not_large"":17}",diagnostic_2,500,call_to_put_disequilibrium,,,4460,7.233962512024868,1.0,-0.00558753380002733,-0.015881883861636702,-0.024409020907229163,,False,"[0,0,0,17,4460]","[null,null,null,8.958327474401278e-05,7.277447260465189e-07]",4477,23,call,-0.01837716362944167,call_relative_move,put
,,,,,,24,120,0.02347634673356484,-0.06507367808792242,"{""persistent_disagreement"":1443,""source_led_correction"":1082,""both_correct"":910,""target_led_correction"":1025,""not_large"":17}",diagnostic_2,500,call_to_put_disequilibrium,,,4460,7.233962512024868,1.0,-0.00558753380002733,-0.015881883861636702,-0.024409020907229163,,False,"[0,0,0,17,4460]","[null,null,null,8.958327474401278e-05,7.277447260465189e-07]",4477,23,call,-0.01837716362944167,call_relative_move,put
,,,,,,60,300,0.024841771860592107,-0.05741461454078203,"{""persistent_disagreement"":1443,""source_led_correction"":1082,""both_correct"":910,""target_led_correction"":1025,""not_large"":17}",diagnostic_2,500,call_to_put_disequilibrium,,,4460,7.233962512024868,1.0,-0.00558753380002733,-0.015881883861636702,-0.024409020907229163,,False,"[0,0,0,17,4460]","[null,null,null,8.958327474401278e-05,7.277447260465189e-07]",4477,23,call,-0.01837716362944167,call_relative_move,put
,,,,,,12,60,0.06237898503310242,-0.011430113692113242,"{""persistent_disagreement"":1443,""source_led_correction"":1082,""both_correct"":910,""target_led_correction"":1025,""not_large"":17}",diagnostic_2,500,call_to_put_disequilibrium,,,4460,7.233962512024868,1.0,-0.00558753380002733,-0.015881883861636702,-0.024409020907229163,,False,"[0,0,0,17,4460]","[null,null,null,-9.120272143798716e-05,-5.301525565741308e-07]",4477,23,call,0.023707096398269577,put_relative_move,put
,,,,,,24,120,0.06652579252517873,-0.0181286800700333,"{""persistent_disagreement"":1443,""source_led_correction"":1082,""both_correct"":910,""target_led_correction"":1025,""not_large"":17}",diagnostic_2,500,call_to_put_disequilibrium,,,4460,7.233962512024868,1.0,-0.00558753380002733,-0.015881883861636702,-0.024409020907229163,,False,"[0,0,0,17,4460]","[null,null,null,-9.120272143798716e-05,-5.301525565741308e-07]",4477,23,call,0.023707096398269577,put_relative_move,put
,,,,,,60,300,0.06341016114051283,-0.017184780337948055,"{""persistent_disagreement"":1443,""source_led_correction"":1082,""both_correct"":910,""target_led_correction"":1025,""not_large"":17}",diagnostic_2,500,call_to_put_disequilibrium,,,4460,7.233962512024868,1.0,-0.00558753380002733,-0.015881883861636702,-0.024409020907229163,,False,"[0,0,0,17,4460]","[null,null,null,-9.120272143798716e-05,-5.301525565741308e-07]",4477,23,call,0.023707096398269577,put_relative_move,put
,,,,,,12,60,-0.0030652579550950916,-0.08231769983284189,"{""persistent_disagreement"":1443,""source_led_correction"":1082,""both_correct"":910,""target_led_correction"":1025,""not_large"":17}",diagnostic_2,500,call_to_put_disequilibrium,,,4460,7.233962512024868,1.0,-0.00558753380002733,-0.015881883861636702,-0.024409020907229163,,False,"[0,0,0,17,4460]","[null,null,null,0.00029142325579681815,0.00017869076782925212]",4477,23,call,-0.04370298278064993,call_put_relative_correction,put
,,,,,,24,120,-0.008944646283677986,-0.07957244485912081,"{""persistent_disagreement"":1443,""source_led_correction"":1082,""both_correct"":910,""target_led_correction"":1025,""not_large"":17}",diagnostic_2,500,call_to_put_disequilibrium,,,4460,7.233962512024868,1.0,-0.00558753380002733,-0.015881883861636702,-0.024409020907229163,,False,"[0,0,0,17,4460]","[null,null,null,0.00029142325579681815,0.00017869076782925212]",4477,23,call,-0.04370298278064993,call_put_relative_correction,put
,,,,,,60,300,-0.004005560324691139,-0.07880871631614159,"{""persistent_disagreement"":1443,""source_led_correction"":1082,""both_correct"":910,""target_led_correction"":1025,""not_large"":17}",diagnostic_2,500,call_to_put_disequilibrium,,,4460,7.233962512024868,1.0,-0.00558753380002733,-0.015881883861636702,-0.024409020907229163,,False,"[0,0,0,17,4460]","[null,null,null,0.00029142325579681815,0.00017869076782925212]",4477,23,call,-0.04370298278064993,call_put_relative_correction,put
,,,,,,12,60,0.06525267817719917,0.013546817448051323,"{""persistent_disagreement"":1443,""source_led_correction"":1082,""both_correct"":910,""target_led_correction"":1025,""not_large"":17}",diagnostic_2,500,call_to_put_disequilibrium,,,4460,7.233962512024868,1.0,-0.00558753380002733,-0.015881883861636702,-0.024409020907229163,,False,"[0,0,0,17,4460]","[null,null,null,-0.0001428710187182707,6.425691426067609e-06]",4477,23,call,0.03839298754106614,signed_atm_iv_change,put
,,,,,,24,120,0.06964595315015372,0.016383356978839702,"{""persistent_disagreement"":1443,""source_led_correction"":1082,""both_correct"":910,""target_led_correction"":1025,""not_large"":17}",diagnostic_2,500,call_to_put_disequilibrium,,,4460,7.233962512024868,1.0,-0.00558753380002733,-0.015881883861636702,-0.024409020907229163,,False,"[0,0,0,17,4460]","[null,null,null,-0.0001428710187182707,6.425691426067609e-06]",4477,23,call,0.03839298754106614,signed_atm_iv_change,put
,,,,,,60,300,0.0670904636044746,0.013445271781424755,"{""persistent_disagreement"":1443,""source_led_correction"":1082,""both_correct"":910,""target_led_correction"":1025,""not_large"":17}",diagnostic_2,500,call_to_put_disequilibrium,,,4460,7.233962512024868,1.0,-0.00558753380002733,-0.015881883861636702,-0.024409020907229163,,False,"[0,0,0,17,4460]","[null,null,null,-0.0001428710187182707,6.425691426067609e-06]",4477,23,call,0.03839298754106614,signed_atm_iv_change,put
,,,,,,12,60,-0.057812292135653275,-0.12713942040546808,"{""persistent_disagreement"":1443,""source_led_correction"":1082,""both_correct"":910,""target_led_correction"":1025,""not_large"":17}",diagnostic_2,500,call_to_put_disequilibrium,,,4460,7.233962512024868,1.0,-0.00558753380002733,-0.015881883861636702,-0.024409020907229163,,False,"[0,0,0,17,4460]","[null,null,null,1.1148781542193747e-05,4.488839445838751e-08]",4477,23,call,-0.09207654069318368,parity_restoration,put
,,,,,,24,120,-0.0608776687093896,-0.12443819804890861,"{""persistent_disagreement"":1443,""source_led_correction"":1082,""both_correct"":910,""target_led_correction"":1025,""not_large"":17}",diagnostic_2,500,call_to_put_disequilibrium,,,4460,7.233962512024868,1.0,-0.00558753380002733,-0.015881883861636702,-0.024409020907229163,,False,"[0,0,0,17,4460]","[null,null,null,1.1148781542193747e-05,4.488839445838751e-08]",4477,23,call,-0.09207654069318368,parity_restoration,put
,,,,,,60,300,-0.05897421707610875,-0.13056821344826935,"{""persistent_disagreement"":1443,""source_led_correction"":1082,""both_correct"":910,""target_led_correction"":1025,""not_large"":17}",diagnostic_2,500,call_to_put_disequilibrium,,,4460,7.233962512024868,1.0,-0.00558753380002733,-0.015881883861636702,-0.024409020907229163,,False,"[0,0,0,17,4460]","[null,null,null,1.1148781542193747e-05,4.488839445838751e-08]",4477,23,call,-0.09207654069318368,parity_restoration,put
,,,,,,12,60,0.10923919735177297,0.031009864034726397,"{""persistent_disagreement"":1443,""source_led_correction"":1082,""both_correct"":910,""target_led_correction"":1025,""not_large"":17}",diagnostic_2,500,call_to_put_disequilibrium,,,4460,7.233962512024868,1.0,-0.00558753380002733,-0.015881883861636702,-0.024409020907229163,,False,"[0,0,0,17,4460]","[null,null,null,-0.0001447902006261489,-6.220907373813236e-06]",4477,23,call,0.06978998028200399,signed_futures_return,put
,,,,,,24,120,0.11332492918574301,0.03339260880343374,"{""persistent_disagreement"":1443,""source_led_correction"":1082,""both_correct"":910,""target_led_correction"":1025,""not_large"":17}",diagnostic_2,500,call_to_put_disequilibrium,,,4460,7.233962512024868,1.0,-0.00558753380002733,-0.015881883861636702,-0.024409020907229163,,False,"[0,0,0,17,4460]","[null,null,null,-0.0001447902006261489,-6.220907373813236e-06]",4477,23,call,0.06978998028200399,signed_futures_return,put
,,,,,,60,300,0.1100397229981808,0.028223575345574327,"{""persistent_disagreement"":1443,""source_led_correction"":1082,""both_correct"":910,""target_led_correction"":1025,""not_large"":17}",diagnostic_2,500,call_to_put_disequilibrium,,,4460,7.233962512024868,1.0,-0.00558753380002733,-0.015881883861636702,-0.024409020907229163,,False,"[0,0,0,17,4460]","[null,null,null,-0.0001447902006261489,-6.220907373813236e-06]",4477,23,call,0.06978998028200399,signed_futures_return,put
,,,,,,12,60,0.0213484959590229,-0.03988896288753519,"{""persistent_disagreement"":1443,""source_led_correction"":1082,""both_correct"":910,""target_led_correction"":1025,""not_large"":17}",diagnostic_2,500,call_to_put_disequilibrium,,,4460,7.233962512024868,1.0,-0.00558753380002733,-0.015881883861636702,-0.024409020907229163,,False,"[0,0,0,17,4460]","[null,null,null,-2.811704860719414e-05,4.927035314571258e-07]",4477,23,call,-0.009229966892237996,surface_residual_restoration,put
,,,,,,24,120,0.020256916233581248,-0.03859471331686809,"{""persistent_disagreement"":1443,""source_led_correction"":1082,""both_correct"":910,""target_led_correction"":1025,""not_large"":17}",diagnostic_2,500,call_to_put_disequilibrium,,,4460,7.233962512024868,1.0,-0.00558753380002733,-0.015881883861636702,-0.024409020907229163,,False,"[0,0,0,17,4460]","[null,null,null,-2.811704860719414e-05,4.927035314571258e-07]",4477,23,call,-0.009229966892237996,surface_residual_restoration,put
