base_plus_pca_surprise_skill,base_plus_surprise_skill,base_plus_velocity_skill,base_plus_velocity_surprise_skill,base_skill,block_rows,block_seconds,ci_high,ci_low,diagnostic,draws,feature,increment_beyond_velocity,paired_increment_beyond_velocity,paired_intervals,quintile_monotonic,quintile_samples,quintile_target_means,samples,seed,spearman,target
,,,,,60,300,-0.035876651903741244,-0.11332688452019832,diagnostic_2,500,surprise_cosine_30s,,,,False,"[0,0,81,1133,3263]","[null,null,0.058889941209043194,0.04686156971432932,0.04234639448882981]",4477,23,-0.07024649390903474,surface_displacement
,,,,,12,60,-0.10480121091237349,-0.16764867719799478,diagnostic_2,500,surprise_cosine_30s,,,,False,"[0,0,81,1133,3263]","[null,null,0.008815925614333447,0.006137242128074642,0.004952830037857322]",4477,23,-0.13437289679586997,absolute_atm_iv_change
,,,,,24,120,-0.10613073755385219,-0.16721556664734177,diagnostic_2,500,surprise_cosine_30s,,,,False,"[0,0,81,1133,3263]","[null,null,0.008815925614333447,0.006137242128074642,0.004952830037857322]",4477,23,-0.13437289679586997,absolute_atm_iv_change
,,,,,60,300,-0.10357834976870736,-0.1673682699011664,diagnostic_2,500,surprise_cosine_30s,,,,False,"[0,0,81,1133,3263]","[null,null,0.008815925614333447,0.006137242128074642,0.004952830037857322]",4477,23,-0.13437289679586997,absolute_atm_iv_change
-0.08249468086821965,-0.13038559772717973,-0.2184439996731795,-0.1270578378790046,-0.2206168077093067,,,,,diagnostic_2,,surprise_increment_30s,0.09138616179417491,"{""60s"":{""mean_mae_reduction"":0.001757418913456289,""ci_low"":0.0016522811868645857,""ci_high"":0.0018796746979811416,""positive_probability"":1.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":0.001757418913456289,""ci_low"":0.0016484555891134757,""ci_high"":0.0018844247714711593,""positive_probability"":1.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":0.001757418913456289,""ci_low"":0.0016246797624998404,""ci_high"":0.0018911164127639903,""positive_probability"":1.0,""block_rows"":60,""draws"":500}}","{""base_to_candidate"":{""60s"":{""mean_mae_reduction"":0.001799203510413104,""ci_low"":0.0016693867123419033,""ci_high"":0.0019077919204242017,""positive_probability"":1.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":0.001799203510413104,""ci_low"":0.0016642493408661038,""ci_high"":0.0019338004429791387,""positive_probability"":1.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":0.001799203510413104,""ci_low"":0.0016433053888962835,""ci_high"":0.0019584553272626627,""positive_probability"":1.0,""block_rows"":60,""draws"":500}},""base_pca_to_candidate"":{""60s"":{""mean_mae_reduction"":0.0008971107250816637,""ci_low"":0.0008058111990763424,""ci_high"":0.0009868837836829005,""positive_probability"":1.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":0.0008971107250816637,""ci_low"":0.0007999755386853334,""ci_high"":0.0010001581650339762,""positive_probability"":1.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":0.0008971107250816637,""ci_low"":0.0007748837698145963,""ci_high"":0.0010178838720283198,""positive_probability"":1.0,""block_rows"":60,""draws"":500}}}",,,,,23,,surface_displacement
0.16652761532202953,0.19159170816958881,0.18965398618305196,0.19050492440894695,0.1894451971199771,,,,,diagnostic_2,,surprise_increment_30s,0.0008509382258949927,"{""60s"":{""mean_mae_reduction"":4.35111081756765e-06,""ci_low"":4.169704982337354e-06,""ci_high"":4.516432460256188e-06,""positive_probability"":1.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":4.35111081756765e-06,""ci_low"":4.190802048254884e-06,""ci_high"":4.539012094256595e-06,""positive_probability"":1.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":4.35111081756765e-06,""ci_low"":4.129118434769722e-06,""ci_high"":4.573958311371104e-06,""positive_probability"":1.0,""block_rows"":60,""draws"":500}}","{""base_to_candidate"":{""60s"":{""mean_mae_reduction"":5.41871399167587e-06,""ci_low"":4.884711960421285e-06,""ci_high"":5.950092173793673e-06,""positive_probability"":1.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":5.41871399167587e-06,""ci_low"":4.79731935383888e-06,""ci_high"":6.002926393394134e-06,""positive_probability"":1.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":5.41871399167587e-06,""ci_low"":4.629084520519941e-06,""ci_high"":6.183417225217348e-06,""positive_probability"":1.0,""block_rows"":60,""draws"":500}},""base_pca_to_candidate"":{""60s"":{""mean_mae_reduction"":2.2292464453537853e-06,""ci_low"":1.68756547425996e-06,""ci_high"":2.8186436644756107e-06,""positive_probability"":1.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":2.2292464453537853e-06,""ci_low"":1.570192500185796e-06,""ci_high"":2.94486212968685e-06,""positive_probability"":1.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":2.2292464453537853e-06,""ci_low"":1.243971704887872e-06,""ci_high"":2.9672331906733087e-06,""positive_probability"":1.0,""block_rows"":60,""draws"":500}}}",,,,,23,,absolute_atm_iv_change
,,,,,12,60,0.014598468817798806,-0.08167541510745142,diagnostic_1,500,surprise_l2_60s,,,,False,"[1,4,57,1518,762]","[0.09379554828506921,0.04704228007713092,0.0681631734346803,0.042009959288605216,0.045371622942402545]",2342,23,-0.03357175022995285,surface_displacement
,,,,,24,120,0.007329866964751447,-0.08107592763511484,diagnostic_1,500,surprise_l2_60s,,,,False,"[1,4,57,1518,762]","[0.09379554828506921,0.04704228007713092,0.0681631734346803,0.042009959288605216,0.045371622942402545]",2342,23,-0.03357175022995285,surface_displacement
,,,,,60,300,0.01181489882352943,-0.09330618526168385,diagnostic_1,500,surprise_l2_60s,,,,False,"[1,4,57,1518,762]","[0.09379554828506921,0.04704228007713092,0.0681631734346803,0.042009959288605216,0.045371622942402545]",2342,23,-0.03357175022995285,surface_displacement
,,,,,12,60,-0.06191183588485714,-0.14108675778075033,diagnostic_1,500,surprise_l2_60s,,,,False,"[1,4,57,1518,762]","[0.012483276426792145,0.0058877132833004,0.009595713071655809,0.004399762018945691,0.0044567931316343195]",2342,23,-0.10443127511132379,absolute_atm_iv_change
,,,,,24,120,-0.06510483137489981,-0.14615950785996903,diagnostic_1,500,surprise_l2_60s,,,,False,"[1,4,57,1518,762]","[0.012483276426792145,0.0058877132833004,0.009595713071655809,0.004399762018945691,0.0044567931316343195]",2342,23,-0.10443127511132379,absolute_atm_iv_change
,,,,,60,300,-0.06074883633132158,-0.14943363882153923,diagnostic_1,500,surprise_l2_60s,,,,False,"[1,4,57,1518,762]","[0.012483276426792145,0.0058877132833004,0.009595713071655809,0.004399762018945691,0.0044567931316343195]",2342,23,-0.10443127511132379,absolute_atm_iv_change
,,,,,12,60,0.1310952942073674,-0.03825781532732732,diagnostic_1,500,surprise_l2_60s,,,,False,"[1,4,57,1518,762]","[0.0001309106896533178,0.0001667946676637787,0.00010365900431178744,0.00011066219617810233,0.00012124849210530467]",2342,23,0.04643532281230554,realized_futures_volatility
,,,,,24,120,0.15246892262971126,-0.040562780223883745,diagnostic_1,500,surprise_l2_60s,,,,False,"[1,4,57,1518,762]","[0.0001309106896533178,0.0001667946676637787,0.00010365900431178744,0.00011066219617810233,0.00012124849210530467]",2342,23,0.04643532281230554,realized_futures_volatility
,,,,,60,300,0.16598994403141468,-0.026558950292864477,diagnostic_1,500,surprise_l2_60s,,,,False,"[1,4,57,1518,762]","[0.0001309106896533178,0.0001667946676637787,0.00010365900431178744,0.00011066219617810233,0.00012124849210530467]",2342,23,0.04643532281230554,realized_futures_volatility
,,,,,12,60,0.047944464843113425,-0.09226058362203238,diagnostic_1,500,surprise_l2_60s,,,,False,"[1,4,57,1518,762]","[7.534027099609375e-05,0.000133514404296875,0.00010234431216591282,8.441902432045917e-05,8.933375200887365e-05]",2342,23,-0.026866913039479808,absolute_futures_return
,,,,,24,120,0.06858022476725387,-0.09876838094275495,diagnostic_1,500,surprise_l2_60s,,,,False,"[1,4,57,1518,762]","[7.534027099609375e-05,0.000133514404296875,0.00010234431216591282,8.441902432045917e-05,8.933375200887365e-05]",2342,23,-0.026866913039479808,absolute_futures_return
,,,,,60,300,0.08838878077082667,-0.08838694507552546,diagnostic_1,500,surprise_l2_60s,,,,False,"[1,4,57,1518,762]","[7.534027099609375e-05,0.000133514404296875,0.00010234431216591282,8.441902432045917e-05,8.933375200887365e-05]",2342,23,-0.026866913039479808,absolute_futures_return
,,,,,12,60,-0.045743338286704696,-0.12278331515637086,diagnostic_1,500,surprise_l2_60s,,,,False,"[1,4,57,1518,762]","[0.00044211349450051785,-0.0005958139518043026,0.0002739544770998978,7.135901939168656e-06,-3.7674083917712174e-05]",2342,23,-0.08106695294096392,near_atm_spread_change
,,,,,24,120,-0.053117913746779453,-0.11931242781989534,diagnostic_1,500,surprise_l2_60s,,,,False,"[1,4,57,1518,762]","[0.00044211349450051785,-0.0005958139518043026,0.0002739544770998978,7.135901939168656e-06,-3.7674083917712174e-05]",2342,23,-0.08106695294096392,near_atm_spread_change
,,,,,60,300,-0.05040660991395004,-0.12452998616020558,diagnostic_1,500,surprise_l2_60s,,,,False,"[1,4,57,1518,762]","[0.00044211349450051785,-0.0005958139518043026,0.0002739544770998978,7.135901939168656e-06,-3.7674083917712174e-05]",2342,23,-0.08106695294096392,near_atm_spread_change
,,,,,12,60,-0.05809295771218316,-0.18695208148679437,diagnostic_1,500,surprise_l2_60s,,,,False,"[1,4,57,1518,762]","[7.434096187353134e-05,5.472870543599129e-05,4.473684780430376e-05,4.8088806169659726e-05,4.267482346124223e-05]",2342,23,-0.12073179985830723,absolute_atm_straddle_change
,,,,,24,120,-0.03976211529721627,-0.19891913133213107,diagnostic_1,500,surprise_l2_60s,,,,False,"[1,4,57,1518,762]","[7.434096187353134e-05,5.472870543599129e-05,4.473684780430376e-05,4.8088806169659726e-05,4.267482346124223e-05]",2342,23,-0.12073179985830723,absolute_atm_straddle_change
,,,,,60,300,-0.01350179121775066,-0.19462670390320017,diagnostic_1,500,surprise_l2_60s,,,,False,"[1,4,57,1518,762]","[7.434096187353134e-05,5.472870543599129e-05,4.473684780430376e-05,4.8088806169659726e-05,4.267482346124223e-05]",2342,23,-0.12073179985830723,absolute_atm_straddle_change
,,,,,12,60,0.005955120727961057,-0.10796070696323219,diagnostic_1,500,surprise_l2_60s,,,,False,"[1,4,57,1518,762]","[-1.0560725058894604e-06,1.0000851489166962e-05,2.926909394119049e-06,8.059497557039653e-07,-7.645015716244127e-07]",2342,23,-0.0511797716255832,parity_restoration
,,,,,24,120,0.003778557479694156,-0.10220885767861573,diagnostic_1,500,surprise_l2_60s,,,,False,"[1,4,57,1518,762]","[-1.0560725058894604e-06,1.0000851489166962e-05,2.926909394119049e-06,8.059497557039653e-07,-7.645015716244127e-07]",2342,23,-0.0511797716255832,parity_restoration
,,,,,60,300,0.002646428278036527,-0.09423055096090929,diagnostic_1,500,surprise_l2_60s,,,,False,"[1,4,57,1518,762]","[-1.0560725058894604e-06,1.0000851489166962e-05,2.926909394119049e-06,8.059497557039653e-07,-7.645015716244127e-07]",2342,23,-0.0511797716255832,parity_restoration
,,,,,12,60,0.027221630801712613,-0.06878491475474098,diagnostic_1,500,surprise_unit_l2_60s,,,,False,"[0,0,31,1585,726]","[null,null,0.07390104193654004,0.04223943321747127,0.045827997915783916]",2342,23,-0.020983044687884464,surface_displacement
,,,,,24,120,0.021431336997155586,-0.06865632994542273,diagnostic_1,500,surprise_unit_l2_60s,,,,False,"[0,0,31,1585,726]","[null,null,0.07390104193654004,0.04223943321747127,0.045827997915783916]",2342,23,-0.020983044687884464,surface_displacement
,,,,,60,300,0.02723332898847736,-0.08184894509371139,diagnostic_1,500,surprise_unit_l2_60s,,,,False,"[0,0,31,1585,726]","[null,null,0.07390104193654004,0.04223943321747127,0.045827997915783916]",2342,23,-0.020983044687884464,surface_displacement
,,,,,12,60,-0.05281841576322339,-0.13556345036358547,diagnostic_1,500,surprise_unit_l2_60s,,,,False,"[0,0,31,1585,726]","[null,null,0.010404290210816168,0.004466576888358179,0.004484638458851612]",2342,23,-0.09612374499226141,absolute_atm_iv_change
,,,,,24,120,-0.056115498641967534,-0.13912848820564805,diagnostic_1,500,surprise_unit_l2_60s,,,,False,"[0,0,31,1585,726]","[null,null,0.010404290210816168,0.004466576888358179,0.004484638458851612]",2342,23,-0.09612374499226141,absolute_atm_iv_change
,,,,,60,300,-0.05332762637112736,-0.14276692543036718,diagnostic_1,500,surprise_unit_l2_60s,,,,False,"[0,0,31,1585,726]","[null,null,0.010404290210816168,0.004466576888358179,0.004484638458851612]",2342,23,-0.09612374499226141,absolute_atm_iv_change
,,,,,12,60,0.027221630801712613,-0.06878491475474098,diagnostic_1,500,surprise_cosine_60s,,,,False,"[0,0,31,1585,726]","[null,null,0.07390104193654004,0.04223943321747127,0.045827997915783916]",2342,23,-0.020983044687884464,surface_displacement
,,,,,24,120,0.021431336997155586,-0.06865632994542273,diagnostic_1,500,surprise_cosine_60s,,,,False,"[0,0,31,1585,726]","[null,null,0.07390104193654004,0.04223943321747127,0.045827997915783916]",2342,23,-0.020983044687884464,surface_displacement
,,,,,60,300,0.02723332898847736,-0.08184894509371139,diagnostic_1,500,surprise_cosine_60s,,,,False,"[0,0,31,1585,726]","[null,null,0.07390104193654004,0.04223943321747127,0.045827997915783916]",2342,23,-0.020983044687884464,surface_displacement
,,,,,12,60,-0.05281841576322339,-0.13556345036358547,diagnostic_1,500,surprise_cosine_60s,,,,False,"[0,0,31,1585,726]","[null,null,0.010404290210816168,0.004466576888358179,0.004484638458851612]",2342,23,-0.09612374499226141,absolute_atm_iv_change
,,,,,24,120,-0.056115498641967534,-0.13912848820564805,diagnostic_1,500,surprise_cosine_60s,,,,False,"[0,0,31,1585,726]","[null,null,0.010404290210816168,0.004466576888358179,0.004484638458851612]",2342,23,-0.09612374499226141,absolute_atm_iv_change
,,,,,60,300,-0.05332762637112736,-0.14276692543036718,diagnostic_1,500,surprise_cosine_60s,,,,False,"[0,0,31,1585,726]","[null,null,0.010404290210816168,0.004466576888358179,0.004484638458851612]",2342,23,-0.09612374499226141,absolute_atm_iv_change
-0.014568241983695662,-0.04581642687083187,-0.09675072678654817,-0.02412353756843255,-0.08200533791537845,,,,,diagnostic_1,,surprise_increment_60s,0.07262718921811562,"{""60s"":{""mean_mae_reduction"":0.0013926061621572857,""ci_low"":0.001278818842561886,""ci_high"":0.0015066637129672908,""positive_probability"":1.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":0.0013926061621572857,""ci_low"":0.0012739925064953472,""ci_high"":0.0015093599367680959,""positive_probability"":1.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":0.0013926061621572857,""ci_low"":0.0012691670129731025,""ci_high"":0.0015290648762709064,""positive_probability"":1.0,""block_rows"":60,""draws"":500}}","{""base_to_candidate"":{""60s"":{""mean_mae_reduction"":0.0011098674299212553,""ci_low"":0.0010016506296408186,""ci_high"":0.0012149878178177637,""positive_probability"":1.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":0.0011098674299212553,""ci_low"":0.0009952701436305685,""ci_high"":0.001222330219335295,""positive_probability"":1.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":0.0011098674299212553,""ci_low"":0.0009602317835128415,""ci_high"":0.0012637149076805015,""positive_probability"":1.0,""block_rows"":60,""draws"":500}},""base_pca_to_candidate"":{""60s"":{""mean_mae_reduction"":0.000292108067162935,""ci_low"":0.00023092751859532182,""ci_high"":0.0003537755116389514,""positive_probability"":1.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":0.000292108067162935,""ci_low"":0.00020744747995903704,""ci_high"":0.00037336665866290945,""positive_probability"":1.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":0.000292108067162935,""ci_low"":0.00019255701898853006,""ci_high"":0.00039697597568723195,""positive_probability"":1.0,""block_rows"":60,""draws"":500}}}",,,,,23,,surface_displacement
0.14111401165327975,0.17196717336242173,0.1702179966108065,0.16914627154987227,0.1716380222591154,,,,,diagnostic_1,,surprise_increment_60s,-0.0010717250609342255,"{""60s"":{""mean_mae_reduction"":-4.654816984320946e-06,""ci_low"":-4.9018074420813295e-06,""ci_high"":-4.414298426231449e-06,""positive_probability"":0.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":-4.654816984320946e-06,""ci_low"":-4.9594774024376345e-06,""ci_high"":-4.3565286565454014e-06,""positive_probability"":0.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":-4.654816984320946e-06,""ci_low"":-5.004107118028186e-06,""ci_high"":-4.320690490820771e-06,""positive_probability"":0.0,""block_rows"":60,""draws"":500}}","{""base_to_candidate"":{""60s"":{""mean_mae_reduction"":-1.0822405806173691e-05,""ci_low"":-1.1807590956459497e-05,""ci_high"":-9.8659512330949e-06,""positive_probability"":0.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":-1.0822405806173691e-05,""ci_low"":-1.2171528221401424e-05,""ci_high"":-9.650679577147545e-06,""positive_probability"":0.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":-1.0822405806173691e-05,""ci_low"":-1.2424122407974751e-05,""ci_high"":-9.117100474816939e-06,""positive_probability"":0.0,""block_rows"":60,""draws"":500}},""base_pca_to_candidate"":{""60s"":{""mean_mae_reduction"":-2.1626158895309873e-05,""ci_low"":-2.2896307564705796e-05,""ci_high"":-2.0193477719431672e-05,""positive_probability"":0.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":-2.1626158895309873e-05,""ci_low"":-2.3388587658930175e-05,""ci_high"":-1.9889760466398514e-05,""positive_probability"":0.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":-2.1626158895309873e-05,""ci_low"":-2.4002329043287207e-05,""ci_high"":-1.9355405169613555e-05,""positive_probability"":0.0,""block_rows"":60,""draws"":500}}}",,,,,23,,absolute_atm_iv_change
,,,,,12,60,-0.04594486262354198,-0.11384788583650929,diagnostic_2,500,surprise_l2_60s,,,,False,"[9,14,144,1586,2724]","[0.058620463385997024,0.05950878766661914,0.05638910382630402,0.04509878735165283,0.04222948386666794]",4477,23,-0.07800720060325526,surface_displacement
,,,,,24,120,-0.045981150800870764,-0.11866361557269443,diagnostic_2,500,surprise_l2_60s,,,,False,"[9,14,144,1586,2724]","[0.058620463385997024,0.05950878766661914,0.05638910382630402,0.04509878735165283,0.04222948386666794]",4477,23,-0.07800720060325526,surface_displacement
,,,,,60,300,-0.04262686048974181,-0.11934473563040415,diagnostic_2,500,surprise_l2_60s,,,,False,"[9,14,144,1586,2724]","[0.058620463385997024,0.05950878766661914,0.05638910382630402,0.04509878735165283,0.04222948386666794]",4477,23,-0.07800720060325526,surface_displacement
,,,,,12,60,-0.1101838119536849,-0.17158953253046097,diagnostic_2,500,surprise_l2_60s,,,,False,"[9,14,144,1586,2724]","[0.009463158746560415,0.00822693748133523,0.0082961849661337,0.00574624499900344,0.004889915184433765]",4477,23,-0.13857125219189115,absolute_atm_iv_change
,,,,,24,120,-0.11096537484065801,-0.17219712329797002,diagnostic_2,500,surprise_l2_60s,,,,False,"[9,14,144,1586,2724]","[0.009463158746560415,0.00822693748133523,0.0082961849661337,0.00574624499900344,0.004889915184433765]",4477,23,-0.13857125219189115,absolute_atm_iv_change
,,,,,60,300,-0.10668100486377108,-0.1714991413498503,diagnostic_2,500,surprise_l2_60s,,,,False,"[9,14,144,1586,2724]","[0.009463158746560415,0.00822693748133523,0.0082961849661337,0.00574624499900344,0.004889915184433765]",4477,23,-0.13857125219189115,absolute_atm_iv_change
,,,,,12,60,0.161510874525397,0.049371510349484976,diagnostic_2,500,surprise_l2_60s,,,,False,"[9,14,144,1586,2724]","[0.00012023871757018305,9.587903224092592e-05,0.00010261710290286067,0.0001149695323713493,0.00013282800349376778]",4477,23,0.10430013533250512,realized_futures_volatility
,,,,,24,120,0.17274623829020624,0.03767876181546927,diagnostic_2,500,surprise_l2_60s,,,,False,"[9,14,144,1586,2724]","[0.00012023871757018305,9.587903224092592e-05,0.00010261710290286067,0.0001149695323713493,0.00013282800349376778]",4477,23,0.10430013533250512,realized_futures_volatility
,,,,,60,300,0.18246676588641428,0.025122320268197162,diagnostic_2,500,surprise_l2_60s,,,,False,"[9,14,144,1586,2724]","[0.00012023871757018305,9.587903224092592e-05,0.00010261710290286067,0.0001149695323713493,0.00013282800349376778]",4477,23,0.10430013533250512,realized_futures_volatility
,,,,,12,60,0.09358365647816713,-0.0033790796339369282,diagnostic_2,500,surprise_l2_60s,,,,False,"[9,14,144,1586,2724]","[7.258521185980903e-05,7.17299325125558e-05,7.384353213840061e-05,8.675670262994562e-05,9.550117010937214e-05]",4477,23,0.046548115635198443,absolute_futures_return
,,,,,24,120,0.1097553497319122,-0.0035683203876436848,diagnostic_2,500,surprise_l2_60s,,,,False,"[9,14,144,1586,2724]","[7.258521185980903e-05,7.17299325125558e-05,7.384353213840061e-05,8.675670262994562e-05,9.550117010937214e-05]",4477,23,0.046548115635198443,absolute_futures_return
,,,,,60,300,0.10181130631102105,-0.0102178204247957,diagnostic_2,500,surprise_l2_60s,,,,False,"[9,14,144,1586,2724]","[7.258521185980903e-05,7.17299325125558e-05,7.384353213840061e-05,8.675670262994562e-05,9.550117010937214e-05]",4477,23,0.046548115635198443,absolute_futures_return
,,,,,12,60,-0.0459221420099013,-0.10575650500970077,diagnostic_2,500,surprise_l2_60s,,,,False,"[9,14,144,1586,2724]","[0.0002551189293929686,0.00022641415645401658,0.000265496677962397,2.5213262964169815e-05,-3.1067522673624216e-05]",4477,23,-0.07504403748048169,near_atm_spread_change
,,,,,24,120,-0.047583152511826585,-0.1011976035442776,diagnostic_2,500,surprise_l2_60s,,,,False,"[9,14,144,1586,2724]","[0.0002551189293929686,0.00022641415645401658,0.000265496677962397,2.5213262964169815e-05,-3.1067522673624216e-05]",4477,23,-0.07504403748048169,near_atm_spread_change
,,,,,60,300,-0.045429285684736774,-0.10504294285723995,diagnostic_2,500,surprise_l2_60s,,,,False,"[9,14,144,1586,2724]","[0.0002551189293929686,0.00022641415645401658,0.000265496677962397,2.5213262964169815e-05,-3.1067522673624216e-05]",4477,23,-0.07504403748048169,near_atm_spread_change
,,,,,12,60,0.10347609244882243,0.013674257212315518,diagnostic_2,500,surprise_l2_60s,,,,False,"[9,14,144,1586,2724]","[5.5527107583151926e-05,4.5713702482836584e-05,5.10721842551397e-05,6.92209026871383e-05,7.57651763220103e-05]",4477,23,0.05875735012305783,absolute_atm_straddle_change
,,,,,24,120,0.10598068778356744,0.012586481514419271,diagnostic_2,500,surprise_l2_60s,,,,False,"[9,14,144,1586,2724]","[5.5527107583151926e-05,4.5713702482836584e-05,5.10721842551397e-05,6.92209026871383e-05,7.57651763220103e-05]",4477,23,0.05875735012305783,absolute_atm_straddle_change
,,,,,60,300,0.11285498028757969,0.00248278104390926,diagnostic_2,500,surprise_l2_60s,,,,False,"[9,14,144,1586,2724]","[5.5527107583151926e-05,4.5713702482836584e-05,5.10721842551397e-05,6.92209026871383e-05,7.57651763220103e-05]",4477,23,0.05875735012305783,absolute_atm_straddle_change
,,,,,12,60,0.060105339319355855,-0.03016499733880757,diagnostic_2,500,surprise_l2_60s,,,,False,"[9,14,144,1586,2724]","[7.63298966275114e-06,-5.730543957075237e-06,1.8198665732901038e-06,3.817245087152245e-08,2.887663006607396e-08]",4477,23,0.013581909664403508,parity_restoration
,,,,,24,120,0.05754829467230916,-0.0313339031161773,diagnostic_2,500,surprise_l2_60s,,,,False,"[9,14,144,1586,2724]","[7.63298966275114e-06,-5.730543957075237e-06,1.8198665732901038e-06,3.817245087152245e-08,2.887663006607396e-08]",4477,23,0.013581909664403508,parity_restoration
,,,,,60,300,0.05162016625265973,-0.023643696525535808,diagnostic_2,500,surprise_l2_60s,,,,False,"[9,14,144,1586,2724]","[7.63298966275114e-06,-5.730543957075237e-06,1.8198665732901038e-06,3.817245087152245e-08,2.887663006607396e-08]",4477,23,0.013581909664403508,parity_restoration
,,,,,12,60,-0.03671102727645138,-0.10606546234099129,diagnostic_2,500,surprise_unit_l2_60s,,,,False,"[0,0,97,1569,2811]","[null,null,0.05842538753605226,0.04542525762230908,0.042369632565250545]",4477,23,-0.06930197270547803,surface_displacement
,,,,,24,120,-0.03516295076808097,-0.11157816422605532,diagnostic_2,500,surprise_unit_l2_60s,,,,False,"[0,0,97,1569,2811]","[null,null,0.05842538753605226,0.04542525762230908,0.042369632565250545]",4477,23,-0.06930197270547803,surface_displacement
,,,,,60,300,-0.03347395616457066,-0.11197317309888358,diagnostic_2,500,surprise_unit_l2_60s,,,,False,"[0,0,97,1569,2811]","[null,null,0.05842538753605226,0.04542525762230908,0.042369632565250545]",4477,23,-0.06930197270547803,surface_displacement
,,,,,12,60,-0.10150444163232145,-0.16503660853987565,diagnostic_2,500,surprise_unit_l2_60s,,,,False,"[0,0,97,1569,2811]","[null,null,0.008620634290975393,0.005837448577617976,0.004921206465631734]",4477,23,-0.13168264087889506,absolute_atm_iv_change
,,,,,24,120,-0.102890666443195,-0.1658765975047774,diagnostic_2,500,surprise_unit_l2_60s,,,,False,"[0,0,97,1569,2811]","[null,null,0.008620634290975393,0.005837448577617976,0.004921206465631734]",4477,23,-0.13168264087889506,absolute_atm_iv_change
,,,,,60,300,-0.10056294706203485,-0.1655579950053453,diagnostic_2,500,surprise_unit_l2_60s,,,,False,"[0,0,97,1569,2811]","[null,null,0.008620634290975393,0.005837448577617976,0.004921206465631734]",4477,23,-0.13168264087889506,absolute_atm_iv_change
,,,,,12,60,-0.03671102727645138,-0.10606546234099129,diagnostic_2,500,surprise_cosine_60s,,,,False,"[0,0,97,1569,2811]","[null,null,0.05842538753605226,0.04542525762230908,0.042369632565250545]",4477,23,-0.06930197270547803,surface_displacement
,,,,,24,120,-0.03516295076808097,-0.11157816422605532,diagnostic_2,500,surprise_cosine_60s,,,,False,"[0,0,97,1569,2811]","[null,null,0.05842538753605226,0.04542525762230908,0.042369632565250545]",4477,23,-0.06930197270547803,surface_displacement
,,,,,60,300,-0.03347395616457066,-0.11197317309888358,diagnostic_2,500,surprise_cosine_60s,,,,False,"[0,0,97,1569,2811]","[null,null,0.05842538753605226,0.04542525762230908,0.042369632565250545]",4477,23,-0.06930197270547803,surface_displacement
,,,,,12,60,-0.10150444163232145,-0.16503660853987565,diagnostic_2,500,surprise_cosine_60s,,,,False,"[0,0,97,1569,2811]","[null,null,0.008620634290975393,0.005837448577617976,0.004921206465631734]",4477,23,-0.13168264087889506,absolute_atm_iv_change
,,,,,24,120,-0.102890666443195,-0.1658765975047774,diagnostic_2,500,surprise_cosine_60s,,,,False,"[0,0,97,1569,2811]","[null,null,0.008620634290975393,0.005837448577617976,0.004921206465631734]",4477,23,-0.13168264087889506,absolute_atm_iv_change
,,,,,60,300,-0.10056294706203485,-0.1655579950053453,diagnostic_2,500,surprise_cosine_60s,,,,False,"[0,0,97,1569,2811]","[null,null,0.008620634290975393,0.005837448577617976,0.004921206465631734]",4477,23,-0.13168264087889506,absolute_atm_iv_change
