base_plus_metric_skill,base_plus_pca_metric_skill,base_plus_velocity_metric_skill,base_plus_velocity_skill,base_skill,block_rows,block_seconds,ci_high,ci_low,diagnostic,draws,feature,increment_beyond_velocity,paired_increment_beyond_velocity,paired_intervals,quintile_monotonic,quintile_samples,quintile_target_means,samples,seed,spearman,target
0.18869750867443003,0.1644535746823551,0.1870415035977453,0.18849641893399882,0.1894451971199771,,,,,diagnostic_2,,curvature_increment_60s,-0.001454915336253526,"{""60s"":{""mean_mae_reduction"":-7.439432928940136e-06,""ci_low"":-7.845828875946519e-06,""ci_high"":-7.074683074922126e-06,""positive_probability"":0.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":-7.439432928940136e-06,""ci_low"":-7.85903887492787e-06,""ci_high"":-7.085778912631837e-06,""positive_probability"":0.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":-7.439432928940136e-06,""ci_low"":-7.928774410860387e-06,""ci_high"":-6.935812260586218e-06,""positive_probability"":0.0,""block_rows"":60,""draws"":500}}","{""base_to_candidate"":{""60s"":{""mean_mae_reduction"":-1.2290829778739586e-05,""ci_low"":-1.3005067199019959e-05,""ci_high"":-1.1500534020258945e-05,""positive_probability"":0.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":-1.2290829778739586e-05,""ci_low"":-1.3312665419576152e-05,""ci_high"":-1.1205690535538385e-05,""positive_probability"":0.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":-1.2290829778739586e-05,""ci_low"":-1.3567398889753479e-05,""ci_high"":-1.1035539439947766e-05,""positive_probability"":0.0,""block_rows"":60,""draws"":500}},""base_pca_to_candidate"":{""60s"":{""mean_mae_reduction"":-2.8664306987153256e-05,""ci_low"":-2.983369472053762e-05,""ci_high"":-2.7463077063421455e-05,""positive_probability"":0.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":-2.8664306987153256e-05,""ci_low"":-3.0008633963507902e-05,""ci_high"":-2.72034353517823e-05,""positive_probability"":0.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":-2.8664306987153256e-05,""ci_low"":-3.051044548122907e-05,""ci_high"":-2.6898772736424655e-05,""positive_probability"":0.0,""block_rows"":60,""draws"":500}}}",,,,,7,,absolute_atm_iv_change
,,,,,12,60,0.2374331779386228,0.1545136044569621,diagnostic_1,500,velocity_5s,,,,False,"[1385,951,6,0,0]","[0.04059171981187167,0.04820110905823328,0.07546229712695281,null,null]",2342,23,0.19563387349067624,surface_displacement
,,,,,24,120,0.24285893790899088,0.15717198967002563,diagnostic_1,500,velocity_5s,,,,False,"[1385,951,6,0,0]","[0.04059171981187167,0.04820110905823328,0.07546229712695281,null,null]",2342,23,0.19563387349067624,surface_displacement
,,,,,60,300,0.2444855611003211,0.15237515974305385,diagnostic_1,500,velocity_5s,,,,False,"[1385,951,6,0,0]","[0.04059171981187167,0.04820110905823328,0.07546229712695281,null,null]",2342,23,0.19563387349067624,surface_displacement
,,,,,12,60,0.16736270912442278,0.08601569669322877,diagnostic_1,500,velocity_5s,,,,False,"[1385,951,6,0,0]","[0.004147383113415232,0.005105259768531651,0.009779538959264755,null,null]",2342,23,0.12494761039617536,absolute_atm_iv_change
,,,,,24,120,0.16731885115381873,0.0846959488759863,diagnostic_1,500,velocity_5s,,,,False,"[1385,951,6,0,0]","[0.004147383113415232,0.005105259768531651,0.009779538959264755,null,null]",2342,23,0.12494761039617536,absolute_atm_iv_change
,,,,,60,300,0.17045974614371057,0.08645516139911358,diagnostic_1,500,velocity_5s,,,,False,"[1385,951,6,0,0]","[0.004147383113415232,0.005105259768531651,0.009779538959264755,null,null]",2342,23,0.12494761039617536,absolute_atm_iv_change
,,,,,12,60,0.10216549692161336,-0.013678479709909751,diagnostic_1,500,velocity_5s,,,,False,"[1385,951,6,0,0]","[0.00011066047899913852,0.00011883737059571629,0.000134019089724796,null,null]",2342,23,0.04416200781891528,realized_futures_volatility
,,,,,24,120,0.12299663234858489,-0.01762083826455126,diagnostic_1,500,velocity_5s,,,,False,"[1385,951,6,0,0]","[0.00011066047899913852,0.00011883737059571629,0.000134019089724796,null,null]",2342,23,0.04416200781891528,realized_futures_volatility
,,,,,60,300,0.11890948374676276,-0.010166541949921953,diagnostic_1,500,velocity_5s,,,,False,"[1385,951,6,0,0]","[0.00011066047899913852,0.00011883737059571629,0.000134019089724796,null,null]",2342,23,0.04416200781891528,realized_futures_volatility
,,,,,12,60,0.11125942422058233,0.0059862760239376735,diagnostic_1,500,velocity_5s,,,,False,"[1385,951,6,0,0]","[8.295520548355708e-05,9.142938848549636e-05,0.00013685226440429688,null,null]",2342,23,0.058348284713959926,absolute_futures_return
,,,,,24,120,0.1303317498297185,0.005635651426281396,diagnostic_1,500,velocity_5s,,,,False,"[1385,951,6,0,0]","[8.295520548355708e-05,9.142938848549636e-05,0.00013685226440429688,null,null]",2342,23,0.058348284713959926,absolute_futures_return
,,,,,60,300,0.11953204863519164,0.001791663912115814,diagnostic_1,500,velocity_5s,,,,False,"[1385,951,6,0,0]","[8.295520548355708e-05,9.142938848549636e-05,0.00013685226440429688,null,null]",2342,23,0.058348284713959926,absolute_futures_return
,,,,,12,60,0.09599150045105641,0.017278484655293972,diagnostic_1,500,velocity_5s,,,,False,"[1385,951,6,0,0]","[-2.2330857607004795e-05,2.4630467878208036e-05,0.0005505954856441045,null,null]",2342,23,0.05722432289260875,near_atm_spread_change
,,,,,24,120,0.09585055676370821,0.019959957089517956,diagnostic_1,500,velocity_5s,,,,False,"[1385,951,6,0,0]","[-2.2330857607004795e-05,2.4630467878208036e-05,0.0005505954856441045,null,null]",2342,23,0.05722432289260875,near_atm_spread_change
,,,,,60,300,0.09396561082229152,0.017792521214389782,diagnostic_1,500,velocity_5s,,,,False,"[1385,951,6,0,0]","[-2.2330857607004795e-05,2.4630467878208036e-05,0.0005505954856441045,null,null]",2342,23,0.05722432289260875,near_atm_spread_change
,,,,,12,60,0.01776764630159706,-0.08633166234640859,diagnostic_1,500,velocity_5s,,,,False,"[1385,951,6,0,0]","[4.623015596117784e-05,4.625078741182915e-05,5.7835752765337624e-05,null,null]",2342,23,-0.03229427073642106,absolute_atm_straddle_change
,,,,,24,120,0.018855488743973945,-0.08741058804344146,diagnostic_1,500,velocity_5s,,,,False,"[1385,951,6,0,0]","[4.623015596117784e-05,4.625078741182915e-05,5.7835752765337624e-05,null,null]",2342,23,-0.03229427073642106,absolute_atm_straddle_change
,,,,,60,300,0.02489550468581514,-0.08443342132055494,diagnostic_1,500,velocity_5s,,,,False,"[1385,951,6,0,0]","[4.623015596117784e-05,4.625078741182915e-05,5.7835752765337624e-05,null,null]",2342,23,-0.03229427073642106,absolute_atm_straddle_change
,,,,,12,60,0.08542422328018925,-0.014612039138453848,diagnostic_1,500,velocity_5s,,,,False,"[1385,951,6,0,0]","[3.922459713960006e-07,3.3127649623697936e-07,-1.940319634741172e-06,null,null]",2342,23,0.03392874457404849,parity_restoration
,,,,,24,120,0.08162402088958795,-0.015076943329965689,diagnostic_1,500,velocity_5s,,,,False,"[1385,951,6,0,0]","[3.922459713960006e-07,3.3127649623697936e-07,-1.940319634741172e-06,null,null]",2342,23,0.03392874457404849,parity_restoration
,,,,,60,300,0.09288264494817353,-0.012902727185115308,diagnostic_1,500,velocity_5s,,,,False,"[1385,951,6,0,0]","[3.922459713960006e-07,3.3127649623697936e-07,-1.940319634741172e-06,null,null]",2342,23,0.03392874457404849,parity_restoration
,,,,,12,60,0.18354270473372908,0.09740209684698602,diagnostic_1,500,acceleration_5s,,,,False,"[1318,1005,19,0,0]","[0.04148345840506735,0.046927304548322016,0.035495851981127646,null,null]",2342,23,0.1369435693112304,surface_displacement
,,,,,24,120,0.18697696992953555,0.09653794064822242,diagnostic_1,500,acceleration_5s,,,,False,"[1318,1005,19,0,0]","[0.04148345840506735,0.046927304548322016,0.035495851981127646,null,null]",2342,23,0.1369435693112304,surface_displacement
,,,,,60,300,0.1850115166036601,0.08895389864796518,diagnostic_1,500,acceleration_5s,,,,False,"[1318,1005,19,0,0]","[0.04148345840506735,0.046927304548322016,0.035495851981127646,null,null]",2342,23,0.1369435693112304,surface_displacement
,,,,,12,60,0.11242341667144815,0.018333315990897214,diagnostic_1,500,acceleration_5s,,,,False,"[1318,1005,19,0,0]","[0.004356503831462903,0.004836322908377766,0.002922542785343371,null,null]",2342,23,0.061050293099525366,absolute_atm_iv_change
,,,,,24,120,0.10718332343707393,0.020150905774192113,diagnostic_1,500,acceleration_5s,,,,False,"[1318,1005,19,0,0]","[0.004356503831462903,0.004836322908377766,0.002922542785343371,null,null]",2342,23,0.061050293099525366,absolute_atm_iv_change
,,,,,60,300,0.10975482376655914,0.01807623017493604,diagnostic_1,500,acceleration_5s,,,,False,"[1318,1005,19,0,0]","[0.004356503831462903,0.004836322908377766,0.002922542785343371,null,null]",2342,23,0.061050293099525366,absolute_atm_iv_change
,,,,,12,60,0.08940870404619446,-0.037706101717709675,diagnostic_1,500,acceleration_5s,,,,False,"[1318,1005,19,0,0]","[0.00011241979289463155,0.00011627411143107005,0.00010833938764905432,null,null]",2342,23,0.027382057691473737,realized_futures_volatility
,,,,,24,120,0.10880680769148182,-0.04765438402672967,diagnostic_1,500,acceleration_5s,,,,False,"[1318,1005,19,0,0]","[0.00011241979289463155,0.00011627411143107005,0.00010833938764905432,null,null]",2342,23,0.027382057691473737,realized_futures_volatility
,,,,,60,300,0.1128802364366641,-0.03468986581301175,diagnostic_1,500,acceleration_5s,,,,False,"[1318,1005,19,0,0]","[0.00011241979289463155,0.00011627411143107005,0.00010833938764905432,null,null]",2342,23,0.027382057691473737,realized_futures_volatility
,,,,,12,60,0.0874760848380927,-0.019212358936582383,diagnostic_1,500,acceleration_5s,,,,False,"[1318,1005,19,0,0]","[8.555428211171638e-05,8.797811631539567e-05,7.815110056023849e-05,null,null]",2342,23,0.03179426240449069,absolute_futures_return
,,,,,24,120,0.10497573710250518,-0.02544320481115072,diagnostic_1,500,acceleration_5s,,,,False,"[1318,1005,19,0,0]","[8.555428211171638e-05,8.797811631539567e-05,7.815110056023849e-05,null,null]",2342,23,0.03179426240449069,absolute_futures_return
,,,,,60,300,0.10001713375838711,-0.026722198932861544,diagnostic_1,500,acceleration_5s,,,,False,"[1318,1005,19,0,0]","[8.555428211171638e-05,8.797811631539567e-05,7.815110056023849e-05,null,null]",2342,23,0.03179426240449069,absolute_futures_return
,,,,,12,60,0.07613788066682402,-0.008357781830153016,diagnostic_1,500,acceleration_5s,,,,False,"[1318,1005,19,0,0]","[-1.536018116590786e-05,1.7657087069231813e-05,-8.956545513539918e-05,null,null]",2342,23,0.03417301118788463,near_atm_spread_change
,,,,,24,120,0.07767132122069813,-0.004136296119663895,diagnostic_1,500,acceleration_5s,,,,False,"[1318,1005,19,0,0]","[-1.536018116590786e-05,1.7657087069231813e-05,-8.956545513539918e-05,null,null]",2342,23,0.03417301118788463,near_atm_spread_change
,,,,,60,300,0.0708019523399397,-0.0014153769592267376,diagnostic_1,500,acceleration_5s,,,,False,"[1318,1005,19,0,0]","[-1.536018116590786e-05,1.7657087069231813e-05,-8.956545513539918e-05,null,null]",2342,23,0.03417301118788463,near_atm_spread_change
,,,,,12,60,0.009492774442199144,-0.10295761292120881,diagnostic_1,500,acceleration_5s,,,,False,"[1318,1005,19,0,0]","[4.7138868089149136e-05,4.532834635445135e-05,3.5592795986878245e-05,null,null]",2342,23,-0.0463228680227785,absolute_atm_straddle_change
,,,,,24,120,0.009361492936292964,-0.10534190855283102,diagnostic_1,500,acceleration_5s,,,,False,"[1318,1005,19,0,0]","[4.7138868089149136e-05,4.532834635445135e-05,3.5592795986878245e-05,null,null]",2342,23,-0.0463228680227785,absolute_atm_straddle_change
,,,,,60,300,0.011410949474682446,-0.10242278573100407,diagnostic_1,500,acceleration_5s,,,,False,"[1318,1005,19,0,0]","[4.7138868089149136e-05,4.532834635445135e-05,3.5592795986878245e-05,null,null]",2342,23,-0.0463228680227785,absolute_atm_straddle_change
,,,,,12,60,0.08111749924487159,-0.019404800731517204,diagnostic_1,500,acceleration_5s,,,,False,"[1318,1005,19,0,0]","[2.9760827761514775e-07,3.8566122113018114e-07,3.517129650725493e-06,null,null]",2342,23,0.030820487574491278,parity_restoration
,,,,,24,120,0.08338338183003965,-0.021275762796713345,diagnostic_1,500,acceleration_5s,,,,False,"[1318,1005,19,0,0]","[2.9760827761514775e-07,3.8566122113018114e-07,3.517129650725493e-06,null,null]",2342,23,0.030820487574491278,parity_restoration
,,,,,60,300,0.08836076381211665,-0.01739964827437541,diagnostic_1,500,acceleration_5s,,,,False,"[1318,1005,19,0,0]","[2.9760827761514775e-07,3.8566122113018114e-07,3.517129650725493e-06,null,null]",2342,23,0.030820487574491278,parity_restoration
,,,,,12,60,0.00494050703856794,-0.07397141011540274,diagnostic_1,500,curvature_5s,,,,False,"[643,353,296,343,707]","[0.04532459537137763,0.042421668544601276,0.04444171187082491,0.04321069673595355,0.04302260385056225]",2342,23,-0.03656304682627644,surface_displacement
,,,,,24,120,0.000679308518561716,-0.07163917766217785,diagnostic_1,500,curvature_5s,,,,False,"[643,353,296,343,707]","[0.04532459537137763,0.042421668544601276,0.04444171187082491,0.04321069673595355,0.04302260385056225]",2342,23,-0.03656304682627644,surface_displacement
,,,,,60,300,0.005621932118651805,-0.07696702793712047,diagnostic_1,500,curvature_5s,,,,False,"[643,353,296,343,707]","[0.04532459537137763,0.042421668544601276,0.04444171187082491,0.04321069673595355,0.04302260385056225]",2342,23,-0.03656304682627644,surface_displacement
,,,,,12,60,-0.010255480086637524,-0.08814166576580745,diagnostic_1,500,curvature_5s,,,,False,"[643,353,296,343,707]","[0.0048289292522388895,0.004410374751340904,0.004723929120479403,0.004467057373711388,0.004336007624400893]",2342,23,-0.05099403941838552,absolute_atm_iv_change
,,,,,24,120,-0.00783320712385304,-0.08919952187525305,diagnostic_1,500,curvature_5s,,,,False,"[643,353,296,343,707]","[0.0048289292522388895,0.004410374751340904,0.004723929120479403,0.004467057373711388,0.004336007624400893]",2342,23,-0.05099403941838552,absolute_atm_iv_change
,,,,,60,300,-0.009326830820767303,-0.09471687919521984,diagnostic_1,500,curvature_5s,,,,False,"[643,353,296,343,707]","[0.0048289292522388895,0.004410374751340904,0.004723929120479403,0.004467057373711388,0.004336007624400893]",2342,23,-0.05099403941838552,absolute_atm_iv_change
,,,,,12,60,0.06594717541503545,-0.014269947943124342,diagnostic_1,500,curvature_5s,,,,False,"[643,353,296,343,707]","[0.00011079980047805291,0.00011486584461090452,0.0001171930333262512,0.00011867292633826966,0.00011300898293500376]",2342,23,0.02622852485069611,realized_futures_volatility
,,,,,24,120,0.06007715752393824,-0.01439363765743384,diagnostic_1,500,curvature_5s,,,,False,"[643,353,296,343,707]","[0.00011079980047805291,0.00011486584461090452,0.0001171930333262512,0.00011867292633826966,0.00011300898293500376]",2342,23,0.02622852485069611,realized_futures_volatility
,,,,,60,300,0.058163434247815525,-0.016740164317712736,diagnostic_1,500,curvature_5s,,,,False,"[643,353,296,343,707]","[0.00011079980047805291,0.00011486584461090452,0.0001171930333262512,0.00011867292633826966,0.00011300898293500376]",2342,23,0.02622852485069611,realized_futures_volatility
,,,,,12,60,0.0657714447240138,-0.005420973119323848,diagnostic_1,500,curvature_5s,,,,False,"[643,353,296,343,707]","[8.597307220031833e-05,7.96466643681945e-05,8.942307652653874e-05,8.717083722439869e-05,8.896553870474939e-05]",2342,23,0.028369263679157562,absolute_futures_return
,,,,,24,120,0.06447144734084302,-0.009326694797637734,diagnostic_1,500,curvature_5s,,,,False,"[643,353,296,343,707]","[8.597307220031833e-05,7.96466643681945e-05,8.942307652653874e-05,8.717083722439869e-05,8.896553870474939e-05]",2342,23,0.028369263679157562,absolute_futures_return
,,,,,60,300,0.06423591512678051,-0.010015941647041013,diagnostic_1,500,curvature_5s,,,,False,"[643,353,296,343,707]","[8.597307220031833e-05,7.96466643681945e-05,8.942307652653874e-05,8.717083722439869e-05,8.896553870474939e-05]",2342,23,0.028369263679157562,absolute_futures_return
,,,,,12,60,0.02516220851554895,-0.05504583907265838,diagnostic_1,500,curvature_5s,,,,False,"[643,353,296,343,707]","[6.910595074433595e-06,2.0027018876722552e-05,-5.174797086117512e-06,-1.5676602422200012e-05,-1.2454491722347449e-05]",2342,23,-0.014446474847155655,near_atm_spread_change
,,,,,24,120,0.030634230571131585,-0.05128812603463408,diagnostic_1,500,curvature_5s,,,,False,"[643,353,296,343,707]","[6.910595074433595e-06,2.0027018876722552e-05,-5.174797086117512e-06,-1.5676602422200012e-05,-1.2454491722347449e-05]",2342,23,-0.014446474847155655,near_atm_spread_change
,,,,,60,300,0.023661739623105454,-0.04747394025050501,diagnostic_1,500,curvature_5s,,,,False,"[643,353,296,343,707]","[6.910595074433595e-06,2.0027018876722552e-05,-5.174797086117512e-06,-1.5676602422200012e-05,-1.2454491722347449e-05]",2342,23,-0.014446474847155655,near_atm_spread_change
,,,,,12,60,0.04399770891145318,-0.031423729013406954,diagnostic_1,500,curvature_5s,,,,False,"[643,353,296,343,707]","[4.558920321484932e-05,4.688550113956246e-05,5.04407358380991e-05,4.843301777850087e-05,4.378056135213021e-05]",2342,23,0.008451916548207036,absolute_atm_straddle_change
,,,,,24,120,0.04379295116893577,-0.03327790663523999,diagnostic_1,500,curvature_5s,,,,False,"[643,353,296,343,707]","[4.558920321484932e-05,4.688550113956246e-05,5.04407358380991e-05,4.843301777850087e-05,4.378056135213021e-05]",2342,23,0.008451916548207036,absolute_atm_straddle_change
,,,,,60,300,0.041623834587278065,-0.028956599680799038,diagnostic_1,500,curvature_5s,,,,False,"[643,353,296,343,707]","[4.558920321484932e-05,4.688550113956246e-05,5.04407358380991e-05,4.843301777850087e-05,4.378056135213021e-05]",2342,23,0.008451916548207036,absolute_atm_straddle_change
,,,,,12,60,0.031294252493999204,-0.042215304887786124,diagnostic_1,500,curvature_5s,,,,False,"[643,353,296,343,707]","[-7.89830800658961e-09,6.207537782457974e-07,1.965270441999294e-07,5.098346335869065e-07,5.651625805097083e-07]",2342,23,-0.0018887730974814464,parity_restoration
,,,,,24,120,0.03235882269456384,-0.04226629569886536,diagnostic_1,500,curvature_5s,,,,False,"[643,353,296,343,707]","[-7.89830800658961e-09,6.207537782457974e-07,1.965270441999294e-07,5.098346335869065e-07,5.651625805097083e-07]",2342,23,-0.0018887730974814464,parity_restoration
,,,,,60,300,0.04107998567257495,-0.04292626511151468,diagnostic_1,500,curvature_5s,,,,False,"[643,353,296,343,707]","[-7.89830800658961e-09,6.207537782457974e-07,1.965270441999294e-07,5.098346335869065e-07,5.651625805097083e-07]",2342,23,-0.0018887730974814464,parity_restoration
-0.08444310447503489,-0.005359906925289204,-0.09385957868317019,-0.10323763139372377,-0.08200533791537845,,,,,diagnostic_1,,acceleration_increment_5s,0.009378052710553586,"{""60s"":{""mean_mae_reduction"":0.0001798215535304688,""ci_low"":0.0001604025316984032,""ci_high"":0.00020077042949593677,""positive_probability"":1.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":0.0001798215535304688,""ci_low"":0.0001567970365846629,""ci_high"":0.0002016315047248085,""positive_probability"":1.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":0.0001798215535304688,""ci_low"":0.00015299980770258826,""ci_high"":0.0002051664020746009,""positive_probability"":1.0,""block_rows"":60,""draws"":500}}","{""base_to_candidate"":{""60s"":{""mean_mae_reduction"":-0.0002273017711224494,""ci_low"":-0.0002609114348616737,""ci_high"":-0.00019766090762420897,""positive_probability"":0.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":-0.0002273017711224494,""ci_low"":-0.0002635565935498218,""ci_high"":-0.00018965904434397636,""positive_probability"":0.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":-0.0002273017711224494,""ci_low"":-0.00027497532592572164,""ci_high"":-0.00018205479496707659,""positive_probability"":0.0,""block_rows"":60,""draws"":500}},""base_pca_to_candidate"":{""60s"":{""mean_mae_reduction"":-0.00017552509769592158,""ci_low"":-0.00020629461791971332,""ci_high"":-0.0001489647446604298,""positive_probability"":0.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":-0.00017552509769592158,""ci_low"":-0.00020757780952664157,""ci_high"":-0.00014242596803172038,""positive_probability"":0.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":-0.00017552509769592158,""ci_low"":-0.00020806999026510756,""ci_high"":-0.00013867915556310705,""positive_probability"":0.0,""block_rows"":60,""draws"":500}}}",,,,,23,,surface_displacement
-0.07988810605735064,0.0002477989132324554,-0.10510209968526074,-0.10323763139372377,-0.08200533791537845,,,,,diagnostic_1,,curvature_increment_5s,-0.0018644682915369692,"{""60s"":{""mean_mae_reduction"":-3.575066114899962e-05,""ci_low"":-5.826578000266978e-05,""ci_high"":-1.2225788354228167e-05,""positive_probability"":0.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":-3.575066114899962e-05,""ci_low"":-6.205372401715775e-05,""ci_high"":-1.1408650120451014e-05,""positive_probability"":0.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":-3.575066114899962e-05,""ci_low"":-6.432995808750732e-05,""ci_high"":-6.23887651871838e-06,""positive_probability"":0.01,""block_rows"":60,""draws"":500}}","{""base_to_candidate"":{""60s"":{""mean_mae_reduction"":-0.0004428739858019178,""ci_low"":-0.0005000970495137482,""ci_high"":-0.00038749541287360007,""positive_probability"":0.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":-0.0004428739858019178,""ci_low"":-0.0005041699862859286,""ci_high"":-0.00038125784792916576,""positive_probability"":0.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":-0.0004428739858019178,""ci_low"":-0.0005199147794826396,""ci_high"":-0.0003660197437372474,""positive_probability"":0.0,""block_rows"":60,""draws"":500}},""base_pca_to_candidate"":{""60s"":{""mean_mae_reduction"":-0.0004314993607814511,""ci_low"":-0.0004934549497150397,""ci_high"":-0.0003762348972053488,""positive_probability"":0.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":-0.0004314993607814511,""ci_low"":-0.0004934477852464102,""ci_high"":-0.0003719363245689827,""positive_probability"":0.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":-0.0004314993607814511,""ci_low"":-0.0005035354010140472,""ci_high"":-0.0003562698757448994,""positive_probability"":0.0,""block_rows"":60,""draws"":500}}}",,,,,23,,surface_displacement
0.1735806743736199,0.14433946751140203,0.1737115577170234,0.17303976029553048,0.1716380222591154,,,,,diagnostic_1,,acceleration_increment_5s,0.0006717974214929257,"{""60s"":{""mean_mae_reduction"":2.917813683354795e-06,""ci_low"":2.681425026467861e-06,""ci_high"":3.143056788449078e-06,""positive_probability"":1.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":2.917813683354795e-06,""ci_low"":2.6636994808129816e-06,""ci_high"":3.181648471588258e-06,""positive_probability"":1.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":2.917813683354795e-06,""ci_low"":2.598401781665758e-06,""ci_high"":3.2485684373419005e-06,""positive_probability"":1.0,""block_rows"":60,""draws"":500}}","{""base_to_candidate"":{""60s"":{""mean_mae_reduction"":9.005974030920804e-06,""ci_low"":8.267777077983575e-06,""ci_high"":9.790014810571612e-06,""positive_probability"":1.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":9.005974030920804e-06,""ci_low"":8.09401838913556e-06,""ci_high"":9.996188774428518e-06,""positive_probability"":1.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":9.005974030920804e-06,""ci_low"":7.700660480175315e-06,""ci_high"":1.0161505367414071e-05,""positive_probability"":1.0,""block_rows"":60,""draws"":500}},""base_pca_to_candidate"":{""60s"":{""mean_mae_reduction"":1.3845816986179789e-05,""ci_low"":1.3019874103593357e-05,""ci_high"":1.466980280816694e-05,""positive_probability"":1.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":1.3845816986179789e-05,""ci_low"":1.2735451486193623e-05,""ci_high"":1.4951872734347646e-05,""positive_probability"":1.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":1.3845816986179789e-05,""ci_low"":1.2415887390694774e-05,""ci_high"":1.5219445652671512e-05,""positive_probability"":1.0,""block_rows"":60,""draws"":500}}}",,,,,23,,absolute_atm_iv_change
0.1719436824073739,0.14211961421774366,0.17269861567997924,0.17303976029553048,0.1716380222591154,,,,,diagnostic_1,,curvature_increment_5s,-0.00034114461555123654,"{""60s"":{""mean_mae_reduction"":-1.4816913483323462e-06,""ci_low"":-1.991624975149219e-06,""ci_high"":-9.824054837189535e-07,""positive_probability"":0.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":-1.4816913483323462e-06,""ci_low"":-2.036362557809839e-06,""ci_high"":-9.65649626330932e-07,""positive_probability"":0.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":-1.4816913483323462e-06,""ci_low"":-2.0656199610052623e-06,""ci_high"":-8.99775906972474e-07,""positive_probability"":0.0,""block_rows"":60,""draws"":500}}","{""base_to_candidate"":{""60s"":{""mean_mae_reduction"":4.606468999233664e-06,""ci_low"":3.9438198049969464e-06,""ci_high"":5.261322527665545e-06,""positive_probability"":1.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":4.606468999233664e-06,""ci_low"":3.819318607117036e-06,""ci_high"":5.35340540248408e-06,""positive_probability"":1.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":4.606468999233664e-06,""ci_low"":3.633116066803859e-06,""ci_high"":5.6082532670002526e-06,""positive_probability"":1.0,""block_rows"":60,""draws"":500}},""base_pca_to_candidate"":{""60s"":{""mean_mae_reduction"":8.165518356734478e-06,""ci_low"":7.340315276449696e-06,""ci_high"":8.871562073078734e-06,""positive_probability"":1.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":8.165518356734478e-06,""ci_low"":7.331768549563508e-06,""ci_high"":9.079796230766088e-06,""positive_probability"":1.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":8.165518356734478e-06,""ci_low"":7.002723427758313e-06,""ci_high"":9.147704310474943e-06,""positive_probability"":1.0,""block_rows"":60,""draws"":500}}}",,,,,23,,absolute_atm_iv_change
,,,,,12,60,0.22015410668961125,0.16151910192101476,diagnostic_2,500,velocity_5s,,,,False,"[1863,2539,75,0,0]","[0.039791008344317196,0.04613712505797498,0.06356959831543832,null,null]",4477,23,0.19567037181671598,surface_displacement
,,,,,24,120,0.22323758759786683,0.16055295301091596,diagnostic_2,500,velocity_5s,,,,False,"[1863,2539,75,0,0]","[0.039791008344317196,0.04613712505797498,0.06356959831543832,null,null]",4477,23,0.19567037181671598,surface_displacement
,,,,,60,300,0.2214429909079298,0.15621995699379207,diagnostic_2,500,velocity_5s,,,,False,"[1863,2539,75,0,0]","[0.039791008344317196,0.04613712505797498,0.06356959831543832,null,null]",4477,23,0.19567037181671598,surface_displacement
,,,,,12,60,0.18701486765126252,0.1259657067864199,diagnostic_2,500,velocity_5s,,,,False,"[1863,2539,75,0,0]","[0.0046984343457081214,0.005677199630156987,0.008814355631669362,null,null]",4477,23,0.15879468275013872,absolute_atm_iv_change
,,,,,24,120,0.1868026219713254,0.126266213272394,diagnostic_2,500,velocity_5s,,,,False,"[1863,2539,75,0,0]","[0.0046984343457081214,0.005677199630156987,0.008814355631669362,null,null]",4477,23,0.15879468275013872,absolute_atm_iv_change
