seed,diagnostic,horizon,target,base_skill,jepa_skill,base_plus_jepa_skill,incremental_jepa_skill,base_r2,base_plus_jepa_r2,incremental_r2,base_plus_jepa_auc,base_plus_jepa_balanced_accuracy
7,diagnostic_1,300s,signed_atm_iv_change,-0.005698170832968641,0.004864098790479443,0.029545817869123803,0.035243988702092444,0.042604435612217495,0.09750638805609146,0.05490195244387397,0.6925364068096117,0.5939563907164608
7,diagnostic_1,300s,absolute_atm_iv_change,0.12613029448532298,0.0661147418480712,0.1797665873017985,0.05363629281647553,-0.9210074696001365,-0.7441965553465122,0.17681091425362427,,
7,diagnostic_1,300s,surface_displacement,0.12437596772234016,0.1117492128645382,-0.7577493809285261,-0.8821253486508662,-0.3242646127077704,-3.2482600242409205,-2.9239954115331503,,
7,diagnostic_2,30s,signed_futures_return,-2.8969206993788954,-0.05293242116996755,-1.6878866036939408,1.2090340956849546,-9.104504757471586,-4.565793395102187,4.5387113623693995,0.5134575911125894,0.4992023470642133
7,diagnostic_2,30s,absolute_futures_return,-0.244145025579261,-0.39346174158571223,-0.698866830286319,-0.45472180470705803,-0.40745465905608724,-1.201102690378201,-0.7936480313221137,,
7,diagnostic_2,30s,realized_futures_volatility,-0.6233649288031506,-0.2502653947959459,-0.6360273703708188,-0.012662441567668159,-1.3542506833445622,-1.442986984536816,-0.08873630119225373,,
7,diagnostic_2,30s,signed_atm_straddle_change,-0.22831582483117718,-0.0005882948381119579,-0.045528446438300785,0.1827873783928764,-0.08793318413626494,0.04840526483168783,0.13633844896795277,0.552129104547445,0.5265995779748057
7,diagnostic_2,30s,absolute_atm_straddle_change,-0.06734775002672144,-0.047324095992935966,-0.13569612798793562,-0.06834837796121418,-0.28641572908866153,-0.3547669797249944,-0.06835125063633285,,
7,diagnostic_2,30s,near_atm_spread_change,0.16481793905250308,-0.289881465967057,0.15743678863584198,-0.0073811504166610975,0.2880589672439615,0.2931968722464251,0.005137905002463583,0.7534643209736676,0.683558030006312
7,diagnostic_2,30s,signed_atm_iv_change,0.08138523026992162,0.004762021150722884,0.08883570261475782,0.007450472344836201,0.1812668992233566,0.18879345102258782,0.007526551799231229,0.7169064343666767,0.6562303800684148
7,diagnostic_2,30s,absolute_atm_iv_change,0.19453309243206562,0.042654690803694884,0.16884760475684768,-0.025685487675217944,-0.8752489644315176,-0.9658248149751885,-0.0905758505436709,,
7,diagnostic_2,30s,surface_displacement,-0.12138007816571239,-4.307593179642133e-05,0.010770821665194608,0.132150899830907,-0.7804242599424567,-0.4426187080169197,0.33780555192553696,,
7,diagnostic_2,60s,signed_futures_return,-6.405929034309747,-0.004994337619300904,-19.775515146136133,-13.369586111826386,-36.46048810432504,-254.92571375110055,-218.4652256467755,0.5095944935701961,0.5
7,diagnostic_2,60s,absolute_futures_return,-0.5410630285827911,-0.15242270259579183,-1.3924880744656916,-0.8514250458829005,-1.0317765081840538,-3.1117922006926477,-2.080015692508594,,
7,diagnostic_2,60s,realized_futures_volatility,-0.8480260249672458,-0.5417553097006025,-0.6680903546840768,0.17993567028316892,-2.2430573210550278,-1.784719490543262,0.4583378305117658,,
7,diagnostic_2,60s,signed_atm_straddle_change,-0.7157488687669171,-0.005601977645927292,-0.13692217349102354,0.5788266952758936,-0.5782937582884171,-0.033579909433130606,0.5447138488552865,0.5337076489226356,0.5042690412712819
7,diagnostic_2,60s,absolute_atm_straddle_change,0.08835353135055202,-0.01242522073494845,-0.028083445959698805,-0.11643697731025082,-0.2319092469804338,-0.39111926534852715,-0.15921001836809334,,
7,diagnostic_2,60s,near_atm_spread_change,0.1517920938813453,-0.8098464272351269,0.08331403697808382,-0.06847805690326147,0.27506119589269473,0.20401366907022633,-0.0710475268224684,0.7710232408344723,0.6793458118998317
7,diagnostic_2,60s,signed_atm_iv_change,0.10086934752608179,0.005185643628717429,0.13884143253323777,0.03797208500715599,0.20732781554288437,0.265104840089477,0.057777024546592615,0.7296740296111648,0.6795049945933875
7,diagnostic_2,60s,absolute_atm_iv_change,0.19752736458808862,0.06212006406935766,0.1452852248968426,-0.052242139691246026,-0.8015456034787578,-0.9993579162995045,-0.19781231282074674,,
7,diagnostic_2,60s,surface_displacement,-0.13715505851242016,-0.0374034565572372,-0.21201399032488433,-0.07485893181246417,-0.7913166350122174,-1.0454722377257117,-0.25415560271349436,,
