session,signal_ns,prediction,direction,latency_ms,ttl_seconds,queue_model,status,entry_quote_age_ms,queue_ahead_units,fee_bps,entry_price,exit_price,gross_bps,fill_delay_ms,adverse_mid_move_1s_bps,mark_from_fill_1s_bps,adverse_mid_move_5s_bps,mark_from_fill_5s_bps
2026-08-27,1787816905000000000,9.176861652570207e-05,1,0,5,touch,unfilled,854.374912,0.0,0.0,,,,,,,,
2026-08-27,1787816905000000000,9.176861652570207e-05,1,0,5,touch,unfilled,854.374912,0.0,0.2,,,,,,,,
2026-08-27,1787816905000000000,9.176861652570207e-05,1,0,5,touch,unfilled,854.374912,0.0,0.5,,,,,,,,
2026-08-27,1787816905000000000,9.176861652570207e-05,1,0,5,touch,unfilled,854.374912,0.0,1.0,,,,,,,,
2026-08-27,1787816945000000000,8.208817201424363e-05,1,0,5,touch,filled,804.999168,0.0,0.0,24359.0,24359.80078125,0.3287360268453055,221.667072,0.0,1.662411459723365,0.8004405353221655,2.4628519950446695
2026-08-27,1787816945000000000,8.208817201424363e-05,1,0,5,touch,filled,804.999168,0.0,0.2,24359.0,24359.80078125,0.3287360268453055,221.667072,0.0,1.662411459723365,0.8004405353221655,2.4628519950446695
2026-08-27,1787816945000000000,8.208817201424363e-05,1,0,5,touch,filled,804.999168,0.0,0.5,24359.0,24359.80078125,0.3287360268453055,221.667072,0.0,1.662411459723365,0.8004405353221655,2.4628519950446695
2026-08-27,1787816945000000000,8.208817201424363e-05,1,0,5,touch,filled,804.999168,0.0,1.0,24359.0,24359.80078125,0.3287360268453055,221.667072,0.0,1.662411459723365,0.8004405353221655,2.4628519950446695
2026-08-27,1787817035000000000,6.117096008384226e-05,1,0,5,touch,unfilled,1063.499008,0.0,0.0,,,,,,,,
2026-08-27,1787817035000000000,6.117096008384226e-05,1,0,5,touch,unfilled,1063.499008,0.0,0.2,,,,,,,,
2026-08-27,1787817035000000000,6.117096008384226e-05,1,0,5,touch,unfilled,1063.499008,0.0,0.5,,,,,,,,
2026-08-27,1787817035000000000,6.117096008384226e-05,1,0,5,touch,unfilled,1063.499008,0.0,1.0,,,,,,,,
2026-08-27,1787817265000000000,7.717157707887345e-05,1,0,5,touch,unfilled,516.047872,0.0,0.0,,,,,,,,
2026-08-27,1787817265000000000,7.717157707887345e-05,1,0,5,touch,unfilled,516.047872,0.0,0.2,,,,,,,,
2026-08-27,1787817265000000000,7.717157707887345e-05,1,0,5,touch,unfilled,516.047872,0.0,0.5,,,,,,,,
2026-08-27,1787817265000000000,7.717157707887345e-05,1,0,5,touch,unfilled,516.047872,0.0,1.0,,,,,,,,
2026-08-27,1787817310000000000,-6.386643027696225e-05,-1,0,5,touch,unfilled,702.745856,0.0,0.0,,,,,,,,
2026-08-27,1787817310000000000,-6.386643027696225e-05,-1,0,5,touch,unfilled,702.745856,0.0,0.2,,,,,,,,
2026-08-27,1787817310000000000,-6.386643027696225e-05,-1,0,5,touch,unfilled,702.745856,0.0,0.5,,,,,,,,
2026-08-27,1787817310000000000,-6.386643027696225e-05,-1,0,5,touch,unfilled,702.745856,0.0,1.0,,,,,,,,
2026-08-27,1787817675000000000,-6.348626931189452e-05,-1,0,5,touch,unfilled,208.11392,0.0,0.0,,,,,,,,
2026-08-27,1787817675000000000,-6.348626931189452e-05,-1,0,5,touch,unfilled,208.11392,0.0,0.2,,,,,,,,
2026-08-27,1787817675000000000,-6.348626931189452e-05,-1,0,5,touch,unfilled,208.11392,0.0,0.5,,,,,,,,
2026-08-27,1787817675000000000,-6.348626931189452e-05,-1,0,5,touch,unfilled,208.11392,0.0,1.0,,,,,,,,
2026-08-27,1787817725000000000,6.540968466525399e-05,1,0,5,touch,filled,303.830016,0.0,0.0,24342.099609375,24347.0,2.0129313053068882,1476.353792,0.0,1.622651659060641,0.0,1.622651659060641
2026-08-27,1787817725000000000,6.540968466525399e-05,1,0,5,touch,filled,303.830016,0.0,0.2,24342.099609375,24347.0,2.0129313053068882,1476.353792,0.0,1.622651659060641,0.0,1.622651659060641
2026-08-27,1787817725000000000,6.540968466525399e-05,1,0,5,touch,filled,303.830016,0.0,0.5,24342.099609375,24347.0,2.0129313053068882,1476.353792,0.0,1.622651659060641,0.0,1.622651659060641
2026-08-27,1787817725000000000,6.540968466525399e-05,1,0,5,touch,filled,303.830016,0.0,1.0,24342.099609375,24347.0,2.0129313053068882,1476.353792,0.0,1.622651659060641,0.0,1.622651659060641
2026-08-27,1787817765000000000,6.7952538816187e-05,1,0,5,touch,unfilled,311.36,0.0,0.0,,,,,,,,
2026-08-27,1787817765000000000,6.7952538816187e-05,1,0,5,touch,unfilled,311.36,0.0,0.2,,,,,,,,
2026-08-27,1787817765000000000,6.7952538816187e-05,1,0,5,touch,unfilled,311.36,0.0,0.5,,,,,,,,
2026-08-27,1787817765000000000,6.7952538816187e-05,1,0,5,touch,unfilled,311.36,0.0,1.0,,,,,,,,
2026-08-27,1787817815000000000,7.793973414826924e-05,1,0,5,touch,unfilled,1208.5568,0.0,0.0,,,,,,,,
2026-08-27,1787817815000000000,7.793973414826924e-05,1,0,5,touch,unfilled,1208.5568,0.0,0.2,,,,,,,,
2026-08-27,1787817815000000000,7.793973414826924e-05,1,0,5,touch,unfilled,1208.5568,0.0,0.5,,,,,,,,
2026-08-27,1787817815000000000,7.793973414826924e-05,1,0,5,touch,unfilled,1208.5568,0.0,1.0,,,,,,,,
2026-08-27,1787818000000000000,-5.965254251910823e-05,-1,0,5,touch,filled,1289.890048,0.0,0.0,24359.69921875,24358.900390625,0.3279355857830782,1878.377984,-0.0,1.991031224832436,0.16399909836952226,2.1550303232019474
2026-08-27,1787818000000000000,-5.965254251910823e-05,-1,0,5,touch,filled,1289.890048,0.0,0.2,24359.69921875,24358.900390625,0.3279355857830782,1878.377984,-0.0,1.991031224832436,0.16399909836952226,2.1550303232019474
2026-08-27,1787818000000000000,-5.965254251910823e-05,-1,0,5,touch,filled,1289.890048,0.0,0.5,24359.69921875,24358.900390625,0.3279355857830782,1878.377984,-0.0,1.991031224832436,0.16399909836952226,2.1550303232019474
2026-08-27,1787818000000000000,-5.965254251910823e-05,-1,0,5,touch,filled,1289.890048,0.0,1.0,24359.69921875,24358.900390625,0.3279355857830782,1878.377984,-0.0,1.991031224832436,0.16399909836952226,2.1550303232019474
2026-08-27,1787818195000000000,-8.542081559135075e-05,-1,0,5,touch,unfilled,200.792064,0.0,0.0,,,,,,,,
2026-08-27,1787818195000000000,-8.542081559135075e-05,-1,0,5,touch,unfilled,200.792064,0.0,0.2,,,,,,,,
2026-08-27,1787818195000000000,-8.542081559135075e-05,-1,0,5,touch,unfilled,200.792064,0.0,0.5,,,,,,,,
2026-08-27,1787818195000000000,-8.542081559135075e-05,-1,0,5,touch,unfilled,200.792064,0.0,1.0,,,,,,,,
2026-08-27,1787818225000000000,-8.867926428990669e-05,-1,0,5,touch,unfilled,499.713792,0.0,0.0,,,,,,,,
2026-08-27,1787818225000000000,-8.867926428990669e-05,-1,0,5,touch,unfilled,499.713792,0.0,0.2,,,,,,,,
2026-08-27,1787818225000000000,-8.867926428990669e-05,-1,0,5,touch,unfilled,499.713792,0.0,0.5,,,,,,,,
2026-08-27,1787818225000000000,-8.867926428990669e-05,-1,0,5,touch,unfilled,499.713792,0.0,1.0,,,,,,,,
2026-08-27,1787818330000000000,7.824487529640247e-05,1,0,5,touch,unfilled,164.401152,0.0,0.0,,,,,,,,
2026-08-27,1787818330000000000,7.824487529640247e-05,1,0,5,touch,unfilled,164.401152,0.0,0.2,,,,,,,,
2026-08-27,1787818330000000000,7.824487529640247e-05,1,0,5,touch,unfilled,164.401152,0.0,0.5,,,,,,,,
2026-08-27,1787818330000000000,7.824487529640247e-05,1,0,5,touch,unfilled,164.401152,0.0,1.0,,,,,,,,
2026-08-27,1787818525000000000,-6.313950733654617e-05,-1,0,5,touch,unfilled,89.460992,0.0,0.0,,,,,,,,
2026-08-27,1787818525000000000,-6.313950733654617e-05,-1,0,5,touch,unfilled,89.460992,0.0,0.2,,,,,,,,
2026-08-27,1787818525000000000,-6.313950733654617e-05,-1,0,5,touch,unfilled,89.460992,0.0,0.5,,,,,,,,
2026-08-27,1787818525000000000,-6.313950733654617e-05,-1,0,5,touch,unfilled,89.460992,0.0,1.0,,,,,,,,
2026-08-27,1787818555000000000,-7.644513136871734e-05,-1,0,5,touch,unfilled,244.85504,0.0,0.0,,,,,,,,
2026-08-27,1787818555000000000,-7.644513136871734e-05,-1,0,5,touch,unfilled,244.85504,0.0,0.2,,,,,,,,
2026-08-27,1787818555000000000,-7.644513136871734e-05,-1,0,5,touch,unfilled,244.85504,0.0,0.5,,,,,,,,
2026-08-27,1787818555000000000,-7.644513136871734e-05,-1,0,5,touch,unfilled,244.85504,0.0,1.0,,,,,,,,
2026-08-27,1787818720000000000,6.0864037657885476e-05,1,0,5,touch,filled,363.339776,0.0,0.0,24316.0,24312.900390625,-1.274801344180219,1012.702976,-0.06185446431853325,-1.007698127749331,0.6374000186298289,-0.30844364480002046
2026-08-27,1787818720000000000,6.0864037657885476e-05,1,0,5,touch,filled,363.339776,0.0,0.2,24316.0,24312.900390625,-1.274801344180219,1012.702976,-0.06185446431853325,-1.007698127749331,0.6374000186298289,-0.30844364480002046
2026-08-27,1787818720000000000,6.0864037657885476e-05,1,0,5,touch,filled,363.339776,0.0,0.5,24316.0,24312.900390625,-1.274801344180219,1012.702976,-0.06185446431853325,-1.007698127749331,0.6374000186298289,-0.30844364480002046
2026-08-27,1787818720000000000,6.0864037657885476e-05,1,0,5,touch,filled,363.339776,0.0,1.0,24316.0,24312.900390625,-1.274801344180219,1012.702976,-0.06185446431853325,-1.007698127749331,0.6374000186298289,-0.30844364480002046
2026-08-27,1787818820000000000,-7.874566413347158e-05,-1,0,5,touch,filled,572.293888,0.0,0.0,24324.0,24325.0,-0.4111081420535467,1023.083008,-0.0,1.4390116070833823,0.9456686465625929,2.3846802536470793
2026-08-27,1787818820000000000,-7.874566413347158e-05,-1,0,5,touch,filled,572.293888,0.0,0.2,24324.0,24325.0,-0.4111081420535467,1023.083008,-0.0,1.4390116070833823,0.9456686465625929,2.3846802536470793
2026-08-27,1787818820000000000,-7.874566413347158e-05,-1,0,5,touch,filled,572.293888,0.0,0.5,24324.0,24325.0,-0.4111081420535467,1023.083008,-0.0,1.4390116070833823,0.9456686465625929,2.3846802536470793
2026-08-27,1787818820000000000,-7.874566413347158e-05,-1,0,5,touch,filled,572.293888,0.0,1.0,24324.0,24325.0,-0.4111081420535467,1023.083008,-0.0,1.4390116070833823,0.9456686465625929,2.3846802536470793
2026-08-27,1787818925000000000,-7.875017744006617e-05,-1,0,5,touch,unfilled,59.942912,0.0,0.0,,,,,,,,
2026-08-27,1787818925000000000,-7.875017744006617e-05,-1,0,5,touch,unfilled,59.942912,0.0,0.2,,,,,,,,
2026-08-27,1787818925000000000,-7.875017744006617e-05,-1,0,5,touch,unfilled,59.942912,0.0,0.5,,,,,,,,
2026-08-27,1787818925000000000,-7.875017744006617e-05,-1,0,5,touch,unfilled,59.942912,0.0,1.0,,,,,,,,
2026-08-27,1787819425000000000,6.605322156061487e-05,1,0,5,touch,unfilled,1456.0,0.0,0.0,,,,,,,,
2026-08-27,1787819425000000000,6.605322156061487e-05,1,0,5,touch,unfilled,1456.0,0.0,0.2,,,,,,,,
2026-08-27,1787819425000000000,6.605322156061487e-05,1,0,5,touch,unfilled,1456.0,0.0,0.5,,,,,,,,
2026-08-27,1787819425000000000,6.605322156061487e-05,1,0,5,touch,unfilled,1456.0,0.0,1.0,,,,,,,,
2026-08-27,1787819465000000000,7.19048399307338e-05,1,0,5,touch,filled,567.06816,0.0,0.0,24302.0,24301.599609375,-0.16475760158777833,2790.471936,0.0,1.4810891344186659,0.0,1.4810891344186659
2026-08-27,1787819465000000000,7.19048399307338e-05,1,0,5,touch,filled,567.06816,0.0,0.2,24302.0,24301.599609375,-0.16475760158777833,2790.471936,0.0,1.4810891344186659,0.0,1.4810891344186659
2026-08-27,1787819465000000000,7.19048399307338e-05,1,0,5,touch,filled,567.06816,0.0,0.5,24302.0,24301.599609375,-0.16475760158777833,2790.471936,0.0,1.4810891344186659,0.0,1.4810891344186659
2026-08-27,1787819465000000000,7.19048399307338e-05,1,0,5,touch,filled,567.06816,0.0,1.0,24302.0,24301.599609375,-0.16475760158777833,2790.471936,0.0,1.4810891344186659,0.0,1.4810891344186659
2026-08-27,1787819695000000000,7.468000831895999e-05,1,0,5,touch,unfilled,1218.806016,0.0,0.0,,,,,,,,
2026-08-27,1787819695000000000,7.468000831895999e-05,1,0,5,touch,unfilled,1218.806016,0.0,0.2,,,,,,,,
2026-08-27,1787819695000000000,7.468000831895999e-05,1,0,5,touch,unfilled,1218.806016,0.0,0.5,,,,,,,,
2026-08-27,1787819695000000000,7.468000831895999e-05,1,0,5,touch,unfilled,1218.806016,0.0,1.0,,,,,,,,
2026-08-27,1787819785000000000,6.130079076841978e-05,1,0,5,touch,filled,99.25888,0.0,0.0,24303.0,24302.599609375,-0.16475082222115114,3132.119808,0.0,1.2343393214462288,0.0,1.2343393214462288
2026-08-27,1787819785000000000,6.130079076841978e-05,1,0,5,touch,filled,99.25888,0.0,0.2,24303.0,24302.599609375,-0.16475082222115114,3132.119808,0.0,1.2343393214462288,0.0,1.2343393214462288
2026-08-27,1787819785000000000,6.130079076841978e-05,1,0,5,touch,filled,99.25888,0.0,0.5,24303.0,24302.599609375,-0.16475082222115114,3132.119808,0.0,1.2343393214462288,0.0,1.2343393214462288
2026-08-27,1787819785000000000,6.130079076841978e-05,1,0,5,touch,filled,99.25888,0.0,1.0,24303.0,24302.599609375,-0.16475082222115114,3132.119808,0.0,1.2343393214462288,0.0,1.2343393214462288
2026-08-27,1787819830000000000,-6.242826242046666e-05,-1,0,5,touch,filled,25.976064,0.0,0.0,24310.900390625,24310.900390625,-0.0,2986.243072,-0.0,0.5965384023163651,1.0489494415387026,1.6454878438548337
2026-08-27,1787819830000000000,-6.242826242046666e-05,-1,0,5,touch,filled,25.976064,0.0,0.2,24310.900390625,24310.900390625,-0.0,2986.243072,-0.0,0.5965384023163651,1.0489494415387026,1.6454878438548337
2026-08-27,1787819830000000000,-6.242826242046666e-05,-1,0,5,touch,filled,25.976064,0.0,0.5,24310.900390625,24310.900390625,-0.0,2986.243072,-0.0,0.5965384023163651,1.0489494415387026,1.6454878438548337
2026-08-27,1787819830000000000,-6.242826242046666e-05,-1,0,5,touch,filled,25.976064,0.0,1.0,24310.900390625,24310.900390625,-0.0,2986.243072,-0.0,0.5965384023163651,1.0489494415387026,1.6454878438548337
2026-08-27,1787820265000000000,6.0018059369351056e-05,1,0,5,touch,filled,117.337856,0.0,0.0,24305.099609375,24303.0,-0.863892805182513,1452.228096,0.0,0.6790075419460672,0.7404272710662854,1.419434813012559
2026-08-27,1787820265000000000,6.0018059369351056e-05,1,0,5,touch,filled,117.337856,0.0,0.2,24305.099609375,24303.0,-0.863892805182513,1452.228096,0.0,0.6790075419460672,0.7404272710662854,1.419434813012559
2026-08-27,1787820265000000000,6.0018059369351056e-05,1,0,5,touch,filled,117.337856,0.0,0.5,24305.099609375,24303.0,-0.863892805182513,1452.228096,0.0,0.6790075419460672,0.7404272710662854,1.419434813012559
2026-08-27,1787820265000000000,6.0018059369351056e-05,1,0,5,touch,filled,117.337856,0.0,1.0,24305.099609375,24303.0,-0.863892805182513,1452.228096,0.0,0.6790075419460672,0.7404272710662854,1.419434813012559
2026-08-27,1787820450000000000,-6.280750416906188e-05,-1,0,5,touch,unfilled,1056.739072,0.0,0.0,,,,,,,,
2026-08-27,1787820450000000000,-6.280750416906188e-05,-1,0,5,touch,unfilled,1056.739072,0.0,0.2,,,,,,,,
2026-08-27,1787820450000000000,-6.280750416906188e-05,-1,0,5,touch,unfilled,1056.739072,0.0,0.5,,,,,,,,
2026-08-27,1787820450000000000,-6.280750416906188e-05,-1,0,5,touch,unfilled,1056.739072,0.0,1.0,,,,,,,,
2026-08-27,1787820795000000000,8.134229037017823e-05,1,0,5,touch,unfilled,1490.956032,0.0,0.0,,,,,,,,
2026-08-27,1787820795000000000,8.134229037017823e-05,1,0,5,touch,unfilled,1490.956032,0.0,0.2,,,,,,,,
2026-08-27,1787820795000000000,8.134229037017823e-05,1,0,5,touch,unfilled,1490.956032,0.0,0.5,,,,,,,,
2026-08-27,1787820795000000000,8.134229037017823e-05,1,0,5,touch,unfilled,1490.956032,0.0,1.0,,,,,,,,
2026-08-27,1787821155000000000,6.425845772656038e-05,1,0,5,touch,unfilled,1543.248896,0.0,0.0,,,,,,,,
2026-08-27,1787821155000000000,6.425845772656038e-05,1,0,5,touch,unfilled,1543.248896,0.0,0.2,,,,,,,,
2026-08-27,1787821155000000000,6.425845772656038e-05,1,0,5,touch,unfilled,1543.248896,0.0,0.5,,,,,,,,
2026-08-27,1787821155000000000,6.425845772656038e-05,1,0,5,touch,unfilled,1543.248896,0.0,1.0,,,,,,,,
2026-08-27,1787821230000000000,0.0001634692872870066,1,0,5,touch,filled,32.109056,0.0,0.0,24332.599609375,24338.0,2.219159283224086,1560.271104,0.0,2.280550360496531,-0.12318378400812859,2.1573665764899266
2026-08-27,1787821230000000000,0.0001634692872870066,1,0,5,touch,filled,32.109056,0.0,0.2,24332.599609375,24338.0,2.219159283224086,1560.271104,0.0,2.280550360496531,-0.12318378400812859,2.1573665764899266
2026-08-27,1787821230000000000,0.0001634692872870066,1,0,5,touch,filled,32.109056,0.0,0.5,24332.599609375,24338.0,2.219159283224086,1560.271104,0.0,2.280550360496531,-0.12318378400812859,2.1573665764899266
2026-08-27,1787821230000000000,0.0001634692872870066,1,0,5,touch,filled,32.109056,0.0,1.0,24332.599609375,24338.0,2.219159283224086,1560.271104,0.0,2.280550360496531,-0.12318378400812859,2.1573665764899266
2026-08-27,1787821275000000000,-7.117883342821517e-05,-1,0,5,touch,unfilled,1767.645952,0.0,0.0,,,,,,,,
2026-08-27,1787821275000000000,-7.117883342821517e-05,-1,0,5,touch,unfilled,1767.645952,0.0,0.2,,,,,,,,
2026-08-27,1787821275000000000,-7.117883342821517e-05,-1,0,5,touch,unfilled,1767.645952,0.0,0.5,,,,,,,,
2026-08-27,1787821275000000000,-7.117883342821517e-05,-1,0,5,touch,unfilled,1767.645952,0.0,1.0,,,,,,,,
2026-08-27,1787821380000000000,-6.916612738784788e-05,-1,0,5,touch,filled,198.753024,0.0,0.0,24327.5,24330.0,-1.0275908142413783,2971.971072,-0.0,0.924922024594531,-2.055266112812696,-1.1303440882194866
2026-08-27,1787821380000000000,-6.916612738784788e-05,-1,0,5,touch,filled,198.753024,0.0,0.2,24327.5,24330.0,-1.0275908142413783,2971.971072,-0.0,0.924922024594531,-2.055266112812696,-1.1303440882194866
2026-08-27,1787821380000000000,-6.916612738784788e-05,-1,0,5,touch,filled,198.753024,0.0,0.5,24327.5,24330.0,-1.0275908142413783,2971.971072,-0.0,0.924922024594531,-2.055266112812696,-1.1303440882194866
2026-08-27,1787821380000000000,-6.916612738784788e-05,-1,0,5,touch,filled,198.753024,0.0,1.0,24327.5,24330.0,-1.0275908142413783,2971.971072,-0.0,0.924922024594531,-2.055266112812696,-1.1303440882194866
2026-08-27,1787821410000000000,7.643632249956516e-05,1,0,5,touch,unfilled,359.38688,0.0,0.0,,,,,,,,
2026-08-27,1787821410000000000,7.643632249956516e-05,1,0,5,touch,unfilled,359.38688,0.0,0.2,,,,,,,,
2026-08-27,1787821410000000000,7.643632249956516e-05,1,0,5,touch,unfilled,359.38688,0.0,0.5,,,,,,,,
2026-08-27,1787821410000000000,7.643632249956516e-05,1,0,5,touch,unfilled,359.38688,0.0,1.0,,,,,,,,
2026-08-27,1787821525000000000,-7.046446904943953e-05,-1,0,5,touch,filled,1132.48896,0.0,0.0,24339.30078125,24335.0,1.7671671465895116,614.976,-0.0,2.321778529692581,-0.0,2.321778529692581
2026-08-27,1787821525000000000,-7.046446904943953e-05,-1,0,5,touch,filled,1132.48896,0.0,0.2,24339.30078125,24335.0,1.7671671465895116,614.976,-0.0,2.321778529692581,-0.0,2.321778529692581
2026-08-27,1787821525000000000,-7.046446904943953e-05,-1,0,5,touch,filled,1132.48896,0.0,0.5,24339.30078125,24335.0,1.7671671465895116,614.976,-0.0,2.321778529692581,-0.0,2.321778529692581
2026-08-27,1787821525000000000,-7.046446904943953e-05,-1,0,5,touch,filled,1132.48896,0.0,1.0,24339.30078125,24335.0,1.7671671465895116,614.976,-0.0,2.321778529692581,-0.0,2.321778529692581
2026-08-27,1787821680000000000,0.00011523539909423644,1,0,5,touch,unfilled,334.919936,0.0,0.0,,,,,,,,
2026-08-27,1787821680000000000,0.00011523539909423644,1,0,5,touch,unfilled,334.919936,0.0,0.2,,,,,,,,
2026-08-27,1787821680000000000,0.00011523539909423644,1,0,5,touch,unfilled,334.919936,0.0,0.5,,,,,,,,
2026-08-27,1787821680000000000,0.00011523539909423644,1,0,5,touch,unfilled,334.919936,0.0,1.0,,,,,,,,
2026-08-27,1787821765000000000,6.231038122074061e-05,1,0,5,touch,unfilled,565.004032,0.0,0.0,,,,,,,,
2026-08-27,1787821765000000000,6.231038122074061e-05,1,0,5,touch,unfilled,565.004032,0.0,0.2,,,,,,,,
2026-08-27,1787821765000000000,6.231038122074061e-05,1,0,5,touch,unfilled,565.004032,0.0,0.5,,,,,,,,
2026-08-27,1787821765000000000,6.231038122074061e-05,1,0,5,touch,unfilled,565.004032,0.0,1.0,,,,,,,,
2026-08-27,1787821800000000000,0.00011556744638883383,1,0,5,touch,unfilled,262.727936,0.0,0.0,,,,,,,,
2026-08-27,1787821800000000000,0.00011556744638883383,1,0,5,touch,unfilled,262.727936,0.0,0.2,,,,,,,,
2026-08-27,1787821800000000000,0.00011556744638883383,1,0,5,touch,unfilled,262.727936,0.0,0.5,,,,,,,,
2026-08-27,1787821800000000000,0.00011556744638883383,1,0,5,touch,unfilled,262.727936,0.0,1.0,,,,,,,,
2026-08-27,1787821830000000000,-7.309610918779153e-05,-1,0,5,touch,filled,659.66208,0.0,0.0,24341.099609375,24340.19921875,0.36991232640713406,3387.84,0.06179740315300687,2.095280710881052,0.472719718346543,2.506203026074827
2026-08-27,1787821830000000000,-7.309610918779153e-05,-1,0,5,touch,filled,659.66208,0.0,0.2,24341.099609375,24340.19921875,0.36991232640713406,3387.84,0.06179740315300687,2.095280710881052,0.472719718346543,2.506203026074827
2026-08-27,1787821830000000000,-7.309610918779153e-05,-1,0,5,touch,filled,659.66208,0.0,0.5,24341.099609375,24340.19921875,0.36991232640713406,3387.84,0.06179740315300687,2.095280710881052,0.472719718346543,2.506203026074827
2026-08-27,1787821830000000000,-7.309610918779153e-05,-1,0,5,touch,filled,659.66208,0.0,1.0,24341.099609375,24340.19921875,0.36991232640713406,3387.84,0.06179740315300687,2.095280710881052,0.472719718346543,2.506203026074827
2026-08-27,1787821860000000000,-7.24304974317625e-05,-1,0,5,touch,filled,830.734848,0.0,0.0,24340.19921875,24338.900390625,0.5336286561303675,1390.82496,-0.0208674703749993,2.07449075707637,-0.0,2.0953582274510354
2026-08-27,1787821860000000000,-7.24304974317625e-05,-1,0,5,touch,filled,830.734848,0.0,0.2,24340.19921875,24338.900390625,0.5336286561303675,1390.82496,-0.0208674703749993,2.07449075707637,-0.0,2.0953582274510354
2026-08-27,1787821860000000000,-7.24304974317625e-05,-1,0,5,touch,filled,830.734848,0.0,0.5,24340.19921875,24338.900390625,0.5336286561303675,1390.82496,-0.0208674703749993,2.07449075707637,-0.0,2.0953582274510354
2026-08-27,1787821860000000000,-7.24304974317625e-05,-1,0,5,touch,filled,830.734848,0.0,1.0,24340.19921875,24338.900390625,0.5336286561303675,1390.82496,-0.0208674703749993,2.07449075707637,-0.0,2.0953582274510354
2026-08-27,1787822025000000000,-7.755673484724867e-05,-1,0,5,touch,filled,945.73312,0.0,0.0,24333.0,24330.80078125,0.9038417534970037,665.025024,-0.0,1.3975375988257537,0.22598436008587514,1.623521958910883
2026-08-27,1787822025000000000,-7.755673484724867e-05,-1,0,5,touch,filled,945.73312,0.0,0.2,24333.0,24330.80078125,0.9038417534970037,665.025024,-0.0,1.3975375988257537,0.22598436008587514,1.623521958910883
2026-08-27,1787822025000000000,-7.755673484724867e-05,-1,0,5,touch,filled,945.73312,0.0,0.5,24333.0,24330.80078125,0.9038417534970037,665.025024,-0.0,1.3975375988257537,0.22598436008587514,1.623521958910883
2026-08-27,1787822025000000000,-7.755673484724867e-05,-1,0,5,touch,filled,945.73312,0.0,1.0,24333.0,24330.80078125,0.9038417534970037,665.025024,-0.0,1.3975375988257537,0.22598436008587514,1.623521958910883
2026-08-27,1787822090000000000,6.342206978787603e-05,1,0,5,touch,unfilled,205.74592,0.0,0.0,,,,,,,,
2026-08-27,1787822090000000000,6.342206978787603e-05,1,0,5,touch,unfilled,205.74592,0.0,0.2,,,,,,,,
2026-08-27,1787822090000000000,6.342206978787603e-05,1,0,5,touch,unfilled,205.74592,0.0,0.5,,,,,,,,
2026-08-27,1787822090000000000,6.342206978787603e-05,1,0,5,touch,unfilled,205.74592,0.0,1.0,,,,,,,,
2026-08-27,1787822235000000000,8.553670955588513e-05,1,0,5,touch,unfilled,829.968896,0.0,0.0,,,,,,,,
2026-08-27,1787822235000000000,8.553670955588513e-05,1,0,5,touch,unfilled,829.968896,0.0,0.2,,,,,,,,
2026-08-27,1787822235000000000,8.553670955588513e-05,1,0,5,touch,unfilled,829.968896,0.0,0.5,,,,,,,,
2026-08-27,1787822235000000000,8.553670955588513e-05,1,0,5,touch,unfilled,829.968896,0.0,1.0,,,,,,,,
2026-08-27,1787822265000000000,6.586035969700579e-05,1,0,5,touch,unfilled,178.579968,0.0,0.0,,,,,,,,
2026-08-27,1787822265000000000,6.586035969700579e-05,1,0,5,touch,unfilled,178.579968,0.0,0.2,,,,,,,,
2026-08-27,1787822265000000000,6.586035969700579e-05,1,0,5,touch,unfilled,178.579968,0.0,0.5,,,,,,,,
2026-08-27,1787822265000000000,6.586035969700579e-05,1,0,5,touch,unfilled,178.579968,0.0,1.0,,,,,,,,
2026-08-27,1787822305000000000,5.940010300639168e-05,1,0,5,touch,unfilled,633.771776,0.0,0.0,,,,,,,,
2026-08-27,1787822305000000000,5.940010300639168e-05,1,0,5,touch,unfilled,633.771776,0.0,0.2,,,,,,,,
2026-08-27,1787822305000000000,5.940010300639168e-05,1,0,5,touch,unfilled,633.771776,0.0,0.5,,,,,,,,
2026-08-27,1787822305000000000,5.940010300639168e-05,1,0,5,touch,unfilled,633.771776,0.0,1.0,,,,,,,,
2026-08-27,1787822350000000000,6.750198534787181e-05,1,0,5,touch,filled,1318.44992,0.0,0.0,24326.19921875,24327.599609375,0.5756552043690595,1789.446144,0.0,0.20593903695502966,-0.14371529406406489,0.062223742891032274
2026-08-27,1787822350000000000,6.750198534787181e-05,1,0,5,touch,filled,1318.44992,0.0,0.2,24326.19921875,24327.599609375,0.5756552043690595,1789.446144,0.0,0.20593903695502966,-0.14371529406406489,0.062223742891032274
2026-08-27,1787822350000000000,6.750198534787181e-05,1,0,5,touch,filled,1318.44992,0.0,0.5,24326.19921875,24327.599609375,0.5756552043690595,1789.446144,0.0,0.20593903695502966,-0.14371529406406489,0.062223742891032274
2026-08-27,1787822350000000000,6.750198534787181e-05,1,0,5,touch,filled,1318.44992,0.0,1.0,24326.19921875,24327.599609375,0.5756552043690595,1789.446144,0.0,0.20593903695502966,-0.14371529406406489,0.062223742891032274
2026-08-27,1787822380000000000,-6.860247775963069e-05,-1,0,5,touch,filled,14.99904,0.0,0.0,24338.0,24329.599609375,3.4521491817349124,1432.729088,-0.0,2.1164169869898517,-0.22635039684553443,1.8900665901443867
